cod;nome;período;valor
52;GO;2021;604
51;MT;2021;261
50;MS;2021;124
43;RS;2021;639
42;SC;2021;180
41;PR;2021;730
35;SP;2021;741
33;RJ;2021;1726
32;ES;2021;496
31;MG;2021;858
29;BA;2021;3267
28;SE;2021;394
27;AL;2021;474
26;PE;2021;1539
25;PB;2021;491
24;RN;2021;545
23;CE;2021;1768
22;PI;2021;312
21;MA;2021;736
17;TO;2021;135
16;AP;2021;217
15;PA;2021;1106
14;RR;2021;58
13;AM;2021;813
