cod;nome;período;valor
41;PR;2003;190
17;TO;2003;5
42;SC;2003;52
29;BA;2004;20
15;PA;2004;14
16;AP;2004;1
13;AM;2004;13
23;CE;2004;15
53;DF;2004;8
32;ES;2004;33
52;GO;2004;64
21;MA;2004;9
51;MT;2004;39
50;MS;2004;24
25;PB;2004;5
12;AC;2004;3
41;PR;2004;202
26;PE;2004;56
22;PI;2004;10
33;RJ;2004;230
24;RN;2004;4
43;RS;2004;167
11;RO;2004;17
14;RR;2004;3
42;SC;2004;63
35;SP;2004;572
28;SE;2004;6
17;TO;2004;4
27;AL;2004;9
31;MG;2004;115
11;RO;2005;14
41;PR;2005;185
14;RR;2005;2
23;CE;2005;16
32;ES;2005;30
25;PB;2005;7
29;BA;2005;22
50;MS;2005;38
51;MT;2005;38
13;AM;2005;7
16;AP;2005;2
15;PA;2005;26
42;SC;2005;54
22;PI;2005;8
27;AL;2005;8
31;MG;2005;143
35;SP;2005;512
43;RS;2005;186
24;RN;2005;9
33;RJ;2005;204
53;DF;2005;14
12;AC;2005;5
52;GO;2005;46
21;MA;2005;8
17;TO;2005;6
28;SE;2005;4
26;PE;2005;37
24;RN;2006;10
50;MS;2006;29
11;RO;2006;19
52;GO;2006;48
51;MT;2006;28
15;PA;2006;21
23;CE;2006;17
16;AP;2006;3
12;AC;2006;6
17;TO;2006;4
21;MA;2006;8
31;MG;2006;138
43;RS;2006;128
29;BA;2006;21
28;SE;2006;9
35;SP;2006;530
27;AL;2006;6
13;AM;2006;18
41;PR;2006;196
42;SC;2006;70
32;ES;2006;44
25;PB;2006;9
33;RJ;2006;219
14;RR;2006;10
22;PI;2006;4
26;PE;2006;37
53;DF;2006;9
28;SE;2007;9
52;GO;2007;51
22;PI;2007;9
53;DF;2007;13
27;AL;2007;11
21;MA;2007;13
50;MS;2007;39
25;PB;2007;8
13;AM;2007;7
41;PR;2007;193
26;PE;2007;36
11;RO;2007;8
51;MT;2007;41
42;SC;2007;60
32;ES;2007;32
16;AP;2007;4
15;PA;2007;26
29;BA;2007;27
43;RS;2007;161
31;MG;2007;131
14;RR;2007;8
24;RN;2007;11
12;AC;2007;8
17;TO;2007;2
33;RJ;2007;187
35;SP;2007;396
23;CE;2007;27
33;RJ;2008;133
12;AC;2008;5
27;AL;2008;3
16;AP;2008;0
13;AM;2008;7
29;BA;2008;34
23;CE;2008;18
53;DF;2008;7
32;ES;2008;30
52;GO;2008;49
21;MA;2008;12
51;MT;2008;27
50;MS;2008;38
31;MG;2008;133
15;PA;2008;27
25;PB;2008;8
41;PR;2008;244
26;PE;2008;45
22;PI;2008;6
24;RN;2008;7
43;RS;2008;184
11;RO;2008;16
14;RR;2008;9
42;SC;2008;74
35;SP;2008;451
28;SE;2008;8
17;TO;2008;4
22;PI;2009;7
16;AP;2009;2
12;AC;2009;6
43;RS;2009;186
26;PE;2009;42
14;RR;2009;11
32;ES;2009;32
25;PB;2009;10
53;DF;2009;14
21;MA;2009;19
31;MG;2009;132
11;RO;2009;15
41;PR;2009;274
29;BA;2009;32
50;MS;2009;40
15;PA;2009;23
33;RJ;2009;145
28;SE;2009;9
51;MT;2009;38
27;AL;2009;2
52;GO;2009;45
42;SC;2009;82
24;RN;2009;17
17;TO;2009;8
13;AM;2009;7
23;CE;2009;25
35;SP;2009;413
52;GO;2010;48
41;PR;2010;283
50;MS;2010;33
25;PB;2010;8
31;MG;2010;141
15;PA;2010;30
27;AL;2010;6
23;CE;2010;27
14;RR;2010;2
42;SC;2010;94
53;DF;2010;15
35;SP;2010;424
11;RO;2010;11
17;TO;2010;3
43;RS;2010;185
16;AP;2010;2
28;SE;2010;6
32;ES;2010;34
24;RN;2010;13
12;AC;2010;3
51;MT;2010;26
33;RJ;2010;128
29;BA;2010;42
22;PI;2010;10
13;AM;2010;5
21;MA;2010;18
26;PE;2010;29
24;RN;2011;11
25;PB;2011;18
29;BA;2011;40
26;PE;2011;21
28;SE;2011;9
12;AC;2011;4
51;MT;2011;27
31;MG;2011;165
33;RJ;2011;127
21;MA;2011;20
35;SP;2011;380
15;PA;2011;27
52;GO;2011;67
11;RO;2011;14
13;AM;2011;15
53;DF;2011;16
42;SC;2011;68
17;TO;2011;11
16;AP;2011;3
43;RS;2011;180
50;MS;2011;38
14;RR;2011;1
41;PR;2011;220
22;PI;2011;4
27;AL;2011;7
32;ES;2011;40
23;CE;2011;24
29;BA;2012;42
13;AM;2012;28
16;AP;2012;2
27;AL;2012;12
12;AC;2012;1
14;RR;2012;10
35;SP;2012;370
11;RO;2012;13
17;TO;2012;9
43;RS;2012;202
28;SE;2012;9
24;RN;2012;16
41;PR;2012;248
33;RJ;2012;125
25;PB;2012;8
22;PI;2012;5
15;PA;2012;27
26;PE;2012;21
31;MG;2012;148
51;MT;2012;35
50;MS;2012;32
42;SC;2012;85
21;MA;2012;16
53;DF;2012;11
52;GO;2012;67
23;CE;2012;26
32;ES;2012;17
21;MA;2013;23
13;AM;2013;22
42;SC;2013;82
51;MT;2013;28
12;AC;2013;3
41;PR;2013;223
26;PE;2013;27
22;PI;2013;10
27;AL;2013;18
52;GO;2013;66
28;SE;2013;8
33;RJ;2013;137
29;BA;2013;42
32;ES;2013;36
24;RN;2013;20
43;RS;2013;173
53;DF;2013;12
23;CE;2013;34
11;RO;2013;20
16;AP;2013;2
17;TO;2013;7
14;RR;2013;21
31;MG;2013;145
15;PA;2013;35
50;MS;2013;34
35;SP;2013;401
25;PB;2013;12
32;ES;2014;25
31;MG;2014;141
16;AP;2014;1
51;MT;2014;33
50;MS;2014;40
24;RN;2014;21
23;CE;2014;25
41;PR;2014;218
13;AM;2014;13
17;TO;2014;6
29;BA;2014;50
21;MA;2014;21
25;PB;2014;13
12;AC;2014;4
26;PE;2014;33
28;SE;2014;9
43;RS;2014;196
53;DF;2014;13
22;PI;2014;4
52;GO;2014;77
15;PA;2014;21
27;AL;2014;4
14;RR;2014;14
42;SC;2014;88
33;RJ;2014;164
35;SP;2014;371
11;RO;2014;15
27;AL;2015;1
35;SP;2015;349
28;SE;2015;5
42;SC;2015;79
17;TO;2015;8
14;RR;2015;17
11;RO;2015;13
43;RS;2015;223
24;RN;2015;9
33;RJ;2015;150
22;PI;2015;8
26;PE;2015;32
15;PA;2015;20
31;MG;2015;139
50;MS;2015;20
51;MT;2015;30
21;MA;2015;27
52;GO;2015;76
32;ES;2015;24
53;DF;2015;13
23;CE;2015;21
29;BA;2015;42
13;AM;2015;18
16;AP;2015;3
12;AC;2015;5
25;PB;2015;14
41;PR;2015;193
13;AM;2016;22
29;BA;2016;50
23;CE;2016;14
53;DF;2016;11
32;ES;2016;18
52;GO;2016;54
21;MA;2016;24
51;MT;2016;26
26;PE;2016;39
22;PI;2016;3
33;RJ;2016;142
24;RN;2016;19
43;RS;2016;250
11;RO;2016;18
14;RR;2016;14
27;AL;2016;6
12;AC;2016;4
42;SC;2016;80
35;SP;2016;302
50;MS;2016;34
16;AP;2016;2
31;MG;2016;122
15;PA;2016;14
25;PB;2016;15
41;PR;2016;190
28;SE;2016;5
17;TO;2016;10
11;RO;2017;22
12;AC;2017;9
13;AM;2017;16
14;RR;2017;11
15;PA;2017;21
16;AP;2017;2
17;TO;2017;7
21;MA;2017;12
22;PI;2017;9
23;CE;2017;32
24;RN;2017;17
25;PB;2017;11
26;PE;2017;50
27;AL;2017;1
28;SE;2017;12
29;BA;2017;55
31;MG;2017;122
32;ES;2017;26
33;RJ;2017;136
35;SP;2017;321
41;PR;2017;207
42;SC;2017;86
43;RS;2017;238
50;MS;2017;28
51;MT;2017;22
52;GO;2017;59
53;DF;2017;12
11;RO;2018;14
12;AC;2018;6
13;AM;2018;15
14;RR;2018;26
15;PA;2018;32
16;AP;2018;2
17;TO;2018;9
21;MA;2018;11
22;PI;2018;5
23;CE;2018;47
24;RN;2018;14
25;PB;2018;10
26;PE;2018;46
27;AL;2018;3
28;SE;2018;6
29;BA;2018;44
31;MG;2018;105
32;ES;2018;20
33;RJ;2018;130
35;SP;2018;267
41;PR;2018;146
42;SC;2018;74
43;RS;2018;201
50;MS;2018;28
51;MT;2018;16
52;GO;2018;63
53;DF;2018;18
41;PR;2019;145
11;RO;2019;11
12;AC;2019;5
13;AM;2019;25
14;RR;2019;14
15;PA;2019;21
16;AP;2019;1
17;TO;2019;3
21;MA;2019;19
22;PI;2019;11
23;CE;2019;21
24;RN;2019;11
25;PB;2019;11
26;PE;2019;45
27;AL;2019;0
28;SE;2019;3
29;BA;2019;30
31;MG;2019;86
32;ES;2019;13
33;RJ;2019;86
35;SP;2019;249
42;SC;2019;86
43;RS;2019;177
50;MS;2019;35
51;MT;2019;27
52;GO;2019;43
53;DF;2019;18
11;RO;2020;12
12;AC;2020;6
13;AM;2020;18
14;RR;2020;18
15;PA;2020;23
16;AP;2020;1
17;TO;2020;6
21;MA;2020;16
22;PI;2020;10
23;CE;2020;21
24;RN;2020;13
25;PB;2020;16
26;PE;2020;40
27;AL;2020;0
28;SE;2020;6
29;BA;2020;43
31;MG;2020;102
32;ES;2020;16
33;RJ;2020;85
35;SP;2020;248
41;PR;2020;145
42;SC;2020;67
43;RS;2020;162
50;MS;2020;32
51;MT;2020;25
52;GO;2020;36
53;DF;2020;15
11;RO;2021;18
12;AC;2021;2
13;AM;2021;24
14;RR;2021;8
15;PA;2021;17
16;AP;2021;0
17;TO;2021;13
21;MA;2021;18
22;PI;2021;13
23;CE;2021;36
24;RN;2021;10
25;PB;2021;15
26;PE;2021;45
27;AL;2021;0
28;SE;2021;3
29;BA;2021;51
31;MG;2021;88
32;ES;2021;25
33;RJ;2021;105
35;SP;2021;209
41;PR;2021;122
42;SC;2021;79
43;RS;2021;182
50;MS;2021;24
51;MT;2021;19
52;GO;2021;47
53;DF;2021;18
