cod;nome;período;valor
27;AL;1982;185
26;PE;1982;788
25;PB;1982;112
24;RN;1982;108
23;CE;1982;149
22;PI;1982;28
53;DF;1982;101
13;AM;1983;60
53;DF;1983;93
52;GO;1983;239
51;MT;1983;51
50;MS;1983;137
43;RS;1983;253
42;SC;1983;121
35;SP;1983;1317
41;PR;1983;550
32;ES;1983;118
29;BA;1983;154
28;SE;1983;42
27;AL;1983;267
26;PE;1983;965
25;PB;1983;120
33;RJ;1983;859
24;RN;1983;88
23;CE;1983;217
22;PI;1983;37
21;MA;1983;56
17;TO;1983;0
16;AP;1983;12
15;PA;1983;240
14;RR;1983;2
31;MG;1983;339
12;AC;1983;12
11;RO;1983;64
53;DF;1984;74
52;GO;1984;241
51;MT;1984;68
50;MS;1984;177
43;RS;1984;258
42;SC;1984;120
41;PR;1984;473
35;SP;1984;1864
33;RJ;1984;1315
32;ES;1984;151
31;MG;1984;437
29;BA;1984;248
28;SE;1984;23
27;AL;1984;304
26;PE;1984;1154
25;PB;1984;147
24;RN;1984;67
23;CE;1984;196
22;PI;1984;36
21;MA;1984;84
11;RO;1984;106
17;TO;1984;0
16;AP;1984;12
15;PA;1984;296
14;RR;1984;0
13;AM;1984;83
12;AC;1984;13
16;AP;1985;15
11;RO;1985;174
12;AC;1985;23
13;AM;1985;85
14;RR;1985;3
15;PA;1985;265
17;TO;1985;0
21;MA;1985;74
22;PI;1985;23
23;CE;1985;163
24;RN;1985;68
25;PB;1985;140
26;PE;1985;1310
27;AL;1985;281
28;SE;1985;33
29;BA;1985;254
31;MG;1985;382
32;ES;1985;209
33;RJ;1985;1460
35;SP;1985;2010
41;PR;1985;440
42;SC;1985;116
43;RS;1985;219
50;MS;1985;123
51;MT;1985;118
52;GO;1985;211
53;DF;1985;150
51;MT;1986;172
50;MS;1986;136
43;RS;1986;309
11;RO;1986;216
53;DF;1986;148
52;GO;1986;285
12;AC;1986;25
42;SC;1986;105
41;PR;1986;396
35;SP;1986;2126
33;RJ;1986;1399
32;ES;1986;205
31;MG;1986;379
29;BA;1986;284
28;SE;1986;33
27;AL;1986;282
26;PE;1986;1400
25;PB;1986;195
24;RN;1986;49
23;CE;1986;143
22;PI;1986;26
21;MA;1986;104
17;TO;1986;0
16;AP;1986;7
15;PA;1986;301
14;RR;1986;3
13;AM;1986;75
23;CE;1987;141
22;PI;1987;29
53;DF;1987;211
52;GO;1987;304
51;MT;1987;185
50;MS;1987;173
43;RS;1987;335
42;SC;1987;151
41;PR;1987;450
35;SP;1987;2379
21;MA;1987;116
17;TO;1987;0
16;AP;1987;9
15;PA;1987;310
14;RR;1987;0
13;AM;1987;101
12;AC;1987;51
11;RO;1987;218
33;RJ;1987;2680
32;ES;1987;232
31;MG;1987;340
29;BA;1987;294
28;SE;1987;22
27;AL;1987;274
26;PE;1987;1482
25;PB;1987;149
24;RN;1987;81
25;PB;1988;156
53;DF;1988;161
52;GO;1988;400
51;MT;1988;188
50;MS;1988;172
43;RS;1988;510
42;SC;1988;155
41;PR;1988;455
35;SP;1988;2438
33;RJ;1988;2028
24;RN;1988;91
11;RO;1988;210
12;AC;1988;43
13;AM;1988;106
14;RR;1988;2
15;PA;1988;337
16;AP;1988;5
17;TO;1988;0
21;MA;1988;141
22;PI;1988;38
23;CE;1988;175
32;ES;1988;265
31;MG;1988;347
29;BA;1988;429
28;SE;1988;31
27;AL;1988;342
26;PE;1988;1510
33;RJ;1989;2942
32;ES;1989;395
23;CE;1989;216
24;RN;1989;124
25;PB;1989;222
26;PE;1989;1698
27;AL;1989;331
28;SE;1989;71
29;BA;1989;591
31;MG;1989;432
11;RO;1989;285
22;PI;1989;60
21;MA;1989;176
17;TO;1989;36
16;AP;1989;20
15;PA;1989;356
14;RR;1989;1
13;AM;1989;146
12;AC;1989;48
53;DF;1989;182
52;GO;1989;471
51;MT;1989;207
50;MS;1989;197
43;RS;1989;796
42;SC;1989;157
41;PR;1989;498
35;SP;1989;2822
35;SP;1990;2969
32;ES;1990;419
31;MG;1990;494
29;BA;1990;523
28;SE;1990;75
27;AL;1990;273
26;PE;1990;1728
25;PB;1990;224
24;RN;1990;117
23;CE;1990;242
22;PI;1990;33
21;MA;1990;194
17;TO;1990;25
16;AP;1990;17
15;PA;1990;459
14;RR;1990;9
13;AM;1990;201
12;AC;1990;33
11;RO;1990;293
53;DF;1990;278
52;GO;1990;380
51;MT;1990;180
50;MS;1990;162
43;RS;1990;998
42;SC;1990;167
41;PR;1990;538
33;RJ;1990;5557
14;RR;1991;18
11;RO;1991;265
12;AC;1991;63
13;AM;1991;233
15;PA;1991;491
16;AP;1991;19
17;TO;1991;46
21;MA;1991;203
22;PI;1991;31
23;CE;1991;242
24;RN;1991;109
25;PB;1991;180
26;PE;1991;2008
27;AL;1991;257
28;SE;1991;179
29;BA;1991;266
31;MG;1991;516
32;ES;1991;473
33;RJ;1991;3979
35;SP;1991;3138
41;PR;1991;562
42;SC;1991;165
43;RS;1991;1117
50;MS;1991;218
51;MT;1991;227
52;GO;1991;440
53;DF;1991;314
28;SE;1992;312
29;BA;1992;428
31;MG;1992;488
32;ES;1992;381
33;RJ;1992;3580
35;SP;1992;2955
11;RO;1992;229
12;AC;1992;53
13;AM;1992;168
14;RR;1992;52
15;PA;1992;468
16;AP;1992;38
17;TO;1992;40
21;MA;1992;209
22;PI;1992;30
41;PR;1992;554
42;SC;1992;151
43;RS;1992;1035
50;MS;1992;235
51;MT;1992;158
52;GO;1992;417
53;DF;1992;271
23;CE;1992;202
24;RN;1992;110
26;PE;1992;1719
25;PB;1992;218
27;AL;1992;284
53;DF;1993;362
11;RO;1993;280
12;AC;1993;61
13;AM;1993;172
14;RR;1993;43
15;PA;1993;365
16;AP;1993;39
17;TO;1993;27
21;MA;1993;173
22;PI;1993;30
23;CE;1993;270
24;RN;1993;151
25;PB;1993;205
26;PE;1993;1893
27;AL;1993;351
28;SE;1993;165
29;BA;1993;1013
31;MG;1993;535
32;ES;1993;555
33;RJ;1993;4326
35;SP;1993;3683
41;PR;1993;639
42;SC;1993;175
50;MS;1993;257
51;MT;1993;170
52;GO;1993;375
43;RS;1993;687
15;PA;1994;413
16;AP;1994;53
17;TO;1994;30
21;MA;1994;121
22;PI;1994;32
13;AM;1994;184
51;MT;1994;145
11;RO;1994;221
12;AC;1994;41
52;GO;1994;442
53;DF;1994;387
23;CE;1994;260
24;RN;1994;117
25;PB;1994;188
26;PE;1994;1897
27;AL;1994;384
28;SE;1994;213
29;BA;1994;1164
31;MG;1994;460
32;ES;1994;596
33;RJ;1994;5430
35;SP;1994;4127
41;PR;1994;708
42;SC;1994;154
43;RS;1994;790
50;MS;1994;283
14;RR;1994;49
33;RJ;1995;6659
51;MT;1995;322
53;DF;1995;444
52;GO;1995;439
50;MS;1995;411
43;RS;1995;973
42;SC;1995;218
41;PR;1995;827
35;SP;1995;5159
32;ES;1995;610
31;MG;1995;607
29;BA;1995;1067
28;SE;1995;132
27;AL;1995;485
26;PE;1995;2073
25;PB;1995;239
24;RN;1995;142
23;CE;1995;359
22;PI;1995;47
21;MA;1995;163
17;TO;1995;35
16;AP;1995;57
15;PA;1995;387
14;RR;1995;50
13;AM;1995;184
12;AC;1995;57
11;RO;1995;160
53;DF;1996;435
11;RO;1996;196
12;AC;1996;61
13;AM;1996;220
14;RR;1996;50
15;PA;1996;349
16;AP;1996;89
17;TO;1996;49
21;MA;1996;187
22;PI;1996;40
23;CE;1996;351
24;RN;1996;143
25;PB;1996;275
26;PE;1996;2325
27;AL;1996;515
28;SE;1996;152
29;BA;1996;1488
31;MG;1996;647
32;ES;1996;661
33;RJ;1996;6017
35;SP;1996;5365
41;PR;1996;787
42;SC;1996;213
43;RS;1996;997
50;MS;1996;468
51;MT;1996;427
52;GO;1996;469
43;RS;1997;1147
11;RO;1997;206
12;AC;1997;55
13;AM;1997;202
14;RR;1997;40
15;PA;1997;407
16;AP;1997;57
17;TO;1997;50
21;MA;1997;148
22;PI;1997;46
23;CE;1997;448
24;RN;1997;153
25;PB;1997;327
26;PE;1997;3000
27;AL;1997;479
28;SE;1997;117
29;BA;1997;1426
31;MG;1997;728
32;ES;1997;955
33;RJ;1997;6161
35;SP;1997;5377
41;PR;1997;896
42;SC;1997;225
50;MS;1997;495
51;MT;1997;437
52;GO;1997;431
53;DF;1997;432
41;PR;1998;961
11;RO;1998;311
52;GO;1998;434
51;MT;1998;537
50;MS;1998;418
43;RS;1998;1058
12;AC;1998;58
13;AM;1998;228
14;RR;1998;53
15;PA;1998;436
16;AP;1998;71
17;TO;1998;78
21;MA;1998;130
53;DF;1998;474
22;PI;1998;40
23;CE;1998;483
24;RN;1998;140
25;PB;1998;291
26;PE;1998;3651
27;AL;1998;414
28;SE;1998;105
29;BA;1998;799
31;MG;1998;865
42;SC;1998;198
32;ES;1998;1161
33;RJ;1998;5978
35;SP;1998;6302
32;ES;1999;1121
23;CE;1999;528
17;TO;1999;70
53;DF;1999;454
52;GO;1999;534
51;MT;1999;476
50;MS;1999;351
43;RS;1999;1085
42;SC;1999;179
41;PR;1999;1027
35;SP;1999;8017
33;RJ;1999;6002
31;MG;1999;725
29;BA;1999;551
28;SE;1999;216
27;AL;1999;382
26;PE;1999;3610
25;PB;1999;256
24;RN;1999;138
22;PI;1999;56
21;MA;1999;102
16;AP;1999;60
15;PA;1999;344
14;RR;1999;60
13;AM;1999;222
12;AC;1999;14
11;RO;1999;322
21;MA;2000;141
22;PI;2000;98
23;CE;2000;657
24;RN;2000;147
25;PB;2000;372
26;PE;2000;3617
27;AL;2000;484
42;SC;2000;222
28;SE;2000;279
29;BA;2000;766
31;MG;2000;1420
32;ES;2000;1004
33;RJ;2000;6126
35;SP;2000;9642
41;PR;2000;1093
43;RS;2000;1250
50;MS;2000;448
51;MT;2000;691
52;GO;2000;706
53;DF;2000;501
11;RO;2000;277
12;AC;2000;39
13;AM;2000;247
14;RR;2000;47
15;PA;2000;461
16;AP;2000;33
17;TO;2000;97
11;RO;2001;377
12;AC;2001;54
13;AM;2001;199
14;RR;2001;42
15;PA;2001;543
16;AP;2001;43
17;TO;2001;131
21;MA;2001;221
53;DF;2001;495
52;GO;2001;752
51;MT;2001;582
50;MS;2001;395
43;RS;2001;1343
42;SC;2001;269
41;PR;2001;1269
35;SP;2001;10625
33;RJ;2001;6134
32;ES;2001;1019
31;MG;2001;1558
29;BA;2001;1129
28;SE;2001;366
27;AL;2001;604
26;PE;2001;3949
25;PB;2001;346
24;RN;2001;216
23;CE;2001;638
22;PI;2001;102
11;RO;2002;393
53;DF;2002;469
52;GO;2002;893
51;MT;2002;582
50;MS;2002;421
43;RS;2002;1373
42;SC;2002;317
41;PR;2002;1494
35;SP;2002;9415
33;RJ;2002;6678
32;ES;2002;1221
31;MG;2002;2049
29;BA;2002;1220
28;SE;2002;402
27;AL;2002;720
26;PE;2002;3639
25;PB;2002;425
24;RN;2002;193
23;CE;2002;741
22;PI;2002;120
21;MA;2002;253
17;TO;2002;83
16;AP;2002;50
15;PA;2002;694
14;RR;2002;48
13;AM;2002;201
12;AC;2002;66
23;CE;2003;846
22;PI;2003;143
21;MA;2003;351
17;TO;2003;98
16;AP;2003;70
15;PA;2003;871
14;RR;2003;41
13;AM;2003;171
11;RO;2003;381
12;AC;2003;57
53;DF;2003;562
52;GO;2003;868
51;MT;2003;555
50;MS;2003;430
43;RS;2003;1365
42;SC;2003;414
41;PR;2003;1748
35;SP;2003;9570
33;RJ;2003;6365
32;ES;2003;1179
31;MG;2003;2815
29;BA;2003;1588
28;SE;2003;339
27;AL;2003;774
26;PE;2003;3766
25;PB;2003;459
24;RN;2003;289
50;MS;2004;387
17;TO;2004;100
21;MA;2004;355
22;PI;2004;131
24;RN;2004;237
16;AP;2004;74
15;PA;2004;969
14;RR;2004;31
13;AM;2004;227
53;DF;2004;506
52;GO;2004;988
51;MT;2004;454
43;RS;2004;1432
42;SC;2004;377
41;PR;2004;1912
35;SP;2004;7611
33;RJ;2004;6193
32;ES;2004;1188
31;MG;2004;3255
27;AL;2004;754
28;SE;2004;301
29;BA;2004;1590
26;PE;2004;3344
23;CE;2004;916
25;PB;2004;472
11;RO;2004;334
12;AC;2004;49
43;RS;2005;1473
50;MS;2005;345
51;MT;2005;487
22;PI;2005;151
23;CE;2005;1012
24;RN;2005;268
25;PB;2005;543
26;PE;2005;3509
27;AL;2005;909
11;RO;2005;367
28;SE;2005;318
29;BA;2005;2022
31;MG;2005;3099
12;AC;2005;36
32;ES;2005;1189
52;GO;2005;937
53;DF;2005;452
33;RJ;2005;5978
35;SP;2005;5796
41;PR;2005;2027
42;SC;2005;392
13;AM;2005;264
14;RR;2005;28
15;PA;2005;1195
16;AP;2005;55
17;TO;2005;78
21;MA;2005;489
29;BA;2006;2402
15;PA;2006;1295
14;RR;2006;38
13;AM;2006;379
12;AC;2006;50
11;RO;2006;383
53;DF;2006;435
52;GO;2006;984
51;MT;2006;497
50;MS;2006;370
43;RS;2006;1425
42;SC;2006;386
41;PR;2006;2229
35;SP;2006;5761
33;RJ;2006;5790
32;ES;2006;1294
31;MG;2006;3075
28;SE;2006;403
27;AL;2006;1308
26;PE;2006;3592
25;PB;2006;628
24;RN;2006;306
23;CE;2006;1060
22;PI;2006;192
21;MA;2006;479
17;TO;2006;85
16;AP;2006;75
43;RS;2007;1661
50;MS;2007;401
51;MT;2007;542
52;GO;2007;1009
53;DF;2007;516
13;AM;2007;415
14;RR;2007;28
15;PA;2007;1385
16;AP;2007;60
17;TO;2007;88
21;MA;2007;602
22;PI;2007;184
11;RO;2007;321
12;AC;2007;51
23;CE;2007;1224
24;RN;2007;438
25;PB;2007;656
26;PE;2007;3706
27;AL;2007;1552
28;SE;2007;348
29;BA;2007;2700
31;MG;2007;2983
32;ES;2007;1363
33;RJ;2007;5102
35;SP;2007;4150
41;PR;2007;2285
42;SC;2007;377
24;RN;2008;536
23;CE;2008;1332
22;PI;2008;159
14;RR;2008;29
53;DF;2008;579
52;GO;2008;1201
51;MT;2008;572
13;AM;2008;446
12;AC;2008;40
11;RO;2008;286
21;MA;2008;698
17;TO;2008;98
16;AP;2008;65
15;PA;2008;1929
50;MS;2008;392
43;RS;2008;1801
42;SC;2008;505
41;PR;2008;2540
35;SP;2008;3891
33;RJ;2008;4336
32;ES;2008;1495
31;MG;2008;2755
29;BA;2008;3828
28;SE;2008;368
27;AL;2008;1596
26;PE;2008;3449
25;PB;2008;750
43;RS;2009;1645
51;MT;2009;573
52;GO;2009;1260
53;DF;2009;666
31;MG;2009;2603
11;RO;2009;353
12;AC;2009;61
13;AM;2009;572
14;RR;2009;27
15;PA;2009;2038
16;AP;2009;69
17;TO;2009;128
21;MA;2009;785
22;PI;2009;184
23;CE;2009;1511
24;RN;2009;620
25;PB;2009;1019
26;PE;2009;3117
27;AL;2009;1560
28;SE;2009;451
29;BA;2009;4361
32;ES;2009;1548
33;RJ;2009;4009
35;SP;2009;3851
41;PR;2009;2673
42;SC;2009;511
50;MS;2009;429
26;PE;2010;2649
25;PB;2010;1208
13;AM;2010;635
12;AC;2010;63
11;RO;2010;351
24;RN;2010;611
23;CE;2010;2057
22;PI;2010;207
21;MA;2010;827
17;TO;2010;131
16;AP;2010;103
15;PA;2010;2502
14;RR;2010;29
53;DF;2010;576
52;GO;2010;1317
51;MT;2010;566
50;MS;2010;344
43;RS;2010;1496
42;SC;2010;483
41;PR;2010;2630
35;SP;2010;3469
33;RJ;2010;4111
32;ES;2010;1359
31;MG;2010;2456
29;BA;2010;4439
28;SE;2010;452
27;AL;2010;1721
24;RN;2011;788
11;RO;2011;286
12;AC;2011;50
13;AM;2011;879
14;RR;2011;25
15;PA;2011;2077
16;AP;2011;80
17;TO;2011;158
21;MA;2011;944
22;PI;2011;251
23;CE;2011;2063
25;PB;2011;1379
26;PE;2011;2541
27;AL;2011;1913
28;SE;2011;523
29;BA;2011;4170
31;MG;2011;3000
32;ES;2011;1352
33;RJ;2011;3411
35;SP;2011;3262
41;PR;2011;2365
42;SC;2011;483
43;RS;2011;1531
50;MS;2011;368
51;MT;2011;602
52;GO;2011;1579
53;DF;2011;657
43;RS;2012;1737
50;MS;2012;337
51;MT;2012;641
11;RO;2012;338
12;AC;2012;85
13;AM;2012;855
14;RR;2012;32
16;AP;2012;117
17;TO;2012;178
21;MA;2012;1152
22;PI;2012;311
23;CE;2012;3135
24;RN;2012;856
25;PB;2012;1224
53;DF;2012;725
15;PA;2012;2138
52;GO;2012;1955
26;PE;2012;2475
27;AL;2012;1737
28;SE;2012;648
29;BA;2012;4594
31;MG;2012;3228
32;ES;2012;1335
33;RJ;2012;3472
35;SP;2012;3848
41;PR;2012;2433
42;SC;2012;491
21;MA;2013;1397
53;DF;2013;593
52;GO;2013;2138
51;MT;2013;745
50;MS;2013;318
43;RS;2013;1714
42;SC;2013;442
41;PR;2013;2025
35;SP;2013;3440
33;RJ;2013;3555
32;ES;2013;1290
31;MG;2013;3468
29;BA;2013;4287
28;SE;2013;732
27;AL;2013;1860
26;PE;2013;2299
25;PB;2013;1258
24;RN;2013;1149
23;CE;2013;3655
22;PI;2013;365
17;TO;2013;146
16;AP;2013;104
15;PA;2013;2229
14;RR;2013;70
12;AC;2013;95
11;RO;2013;300
13;AM;2013;695
50;MS;2014;357
51;MT;2014;854
52;GO;2014;2054
53;DF;2014;631
42;SC;2014;499
27;AL;2014;1806
26;PE;2014;2543
25;PB;2014;1253
24;RN;2014;1314
41;PR;2014;2071
43;RS;2014;2055
35;SP;2014;3541
33;RJ;2014;3642
32;ES;2014;1292
31;MG;2014;3377
29;BA;2014;4671
28;SE;2014;898
21;MA;2014;1688
17;TO;2014;176
16;AP;2014;152
15;PA;2014;2305
14;RR;2014;47
13;AM;2014;762
23;CE;2014;3795
22;PI;2014;455
11;RO;2014;402
12;AC;2014;115
28;SE;2015;1108
53;DF;2015;489
11;RO;2015;383
14;RR;2015;57
15;PA;2015;2539
16;AP;2015;154
17;TO;2015;276
51;MT;2015;769
50;MS;2015;316
43;RS;2015;2282
32;ES;2015;1093
31;MG;2015;3214
29;BA;2015;4555
13;AM;2015;930
12;AC;2015;116
21;MA;2015;1718
22;PI;2015;400
23;CE;2015;3393
24;RN;2015;1238
25;PB;2015;1264
26;PE;2015;3065
27;AL;2015;1476
52;GO;2015;2161
33;RJ;2015;3182
35;SP;2015;3097
41;PR;2015;1972
42;SC;2015;570
25;PB;2016;1060
24;RN;2016;1569
53;DF;2016;516
52;GO;2016;2143
51;MT;2016;752
50;MS;2016;326
43;RS;2016;2507
42;SC;2016;611
21;MA;2016;1625
17;TO;2016;312
16;AP;2016;222
15;PA;2016;3048
14;RR;2016;72
13;AM;2016;791
23;CE;2016;2908
12;AC;2016;226
11;RO;2016;465
41;PR;2016;2125
35;SP;2016;2720
33;RJ;2016;4019
32;ES;2016;968
31;MG;2016;3321
29;BA;2016;5449
28;SE;2016;1259
27;AL;2016;1546
26;PE;2016;3475
22;PI;2016;440
23;CE;2017;4698
22;PI;2017;376
21;MA;2017;1483
17;TO;2017;318
16;AP;2017;177
15;PA;2017;3362
14;RR;2017;93
13;AM;2017;975
12;AC;2017;384
11;RO;2017;373
53;DF;2017;401
52;GO;2017;2057
51;MT;2017;669
50;MS;2017;327
43;RS;2017;2591
42;SC;2017;653
41;PR;2017;1832
35;SP;2017;2518
33;RJ;2017;4411
32;ES;2017;1227
31;MG;2017;3067
29;BA;2017;5427
28;SE;2017;1106
27;AL;2017;1526
26;PE;2017;4478
25;PB;2017;1054
24;RN;2017;1927
24;RN;2018;1639
31;MG;2018;2237
21;MA;2018;1284
17;TO;2018;321
16;AP;2018;241
15;PA;2018;3439
14;RR;2018;181
13;AM;2018;961
12;AC;2018;311
11;RO;2018;300
32;ES;2018;891
33;RJ;2018;4261
35;SP;2018;2009
41;PR;2018;1520
42;SC;2018;444
43;RS;2018;2075
50;MS;2018;243
51;MT;2018;566
25;PB;2018;1006
52;GO;2018;1860
26;PE;2018;3369
27;AL;2018;1179
53;DF;2018;329
28;SE;2018;959
29;BA;2018;4977
22;PI;2018;373
23;CE;2018;4204
26;PE;2019;2713
31;MG;2019;1878
11;RO;2019;264
12;AC;2019;222
13;AM;2019;981
14;RR;2019;83
15;PA;2019;2342
16;AP;2019;228
17;TO;2019;250
21;MA;2019;1074
22;PI;2019;350
23;CE;2019;1900
24;RN;2019;1181
25;PB;2019;722
27;AL;2019;833
28;SE;2019;771
29;BA;2019;4596
33;RJ;2019;2321
35;SP;2019;1742
41;PR;2019;1190
42;SC;2019;381
43;RS;2019;1602
50;MS;2019;216
51;MT;2019;490
52;GO;2019;1457
53;DF;2019;257
32;ES;2019;781
53;DF;2020;248
29;BA;2020;5088
31;MG;2020;1702
32;ES;2020;930
33;RJ;2020;2740
35;SP;2020;1785
41;PR;2020;1411
42;SC;2020;372
43;RS;2020;1545
50;MS;2020;207
51;MT;2020;584
52;GO;2020;1391
28;SE;2020;821
26;PE;2020;3079
25;PB;2020;919
24;RN;2020;1222
23;CE;2020;3443
22;PI;2020;437
21;MA;2020;1447
17;TO;2020;278
16;AP;2020;222
15;PA;2020;1886
14;RR;2020;102
13;AM;2020;782
12;AC;2020;228
11;RO;2020;256
27;AL;2020;869
28;SE;2021;662
29;BA;2021;5294
52;GO;2021;1012
43;RS;2021;1379
50;MS;2021;273
51;MT;2021;529
53;DF;2021;193
31;MG;2021;1594
32;ES;2021;892
33;RJ;2021;2999
35;SP;2021;1648
41;PR;2021;1373
42;SC;2021;375
11;RO;2021;347
12;AC;2021;118
13;AM;2021;1272
14;RR;2021;105
15;PA;2021;1939
16;AP;2021;314
17;TO;2021;253
21;MA;2021;1447
22;PI;2021;558
23;CE;2021;2973
24;RN;2021;1023
25;PB;2021;930
26;PE;2021;2801
27;AL;2021;736
