cod;nome;período;valor
31;MG;2007;1161
50;MS;2007;314
51;MT;2007;271
15;PA;2007;190
25;PB;2007;40
26;PE;2007;282
22;PI;2007;59
41;PR;2007;2414
33;RJ;2007;2071
24;RN;2007;95
11;RO;2007;102
14;RR;2007;28
43;RS;2007;1735
28;SE;2007;75
35;SP;2007;3711
17;TO;2007;31
14;RR;2008;28
17;TO;2008;41
22;PI;2008;52
26;PE;2008;433
25;PB;2008;50
15;PA;2008;213
51;MT;2008;238
50;MS;2008;312
31;MG;2008;1071
21;MA;2008;156
52;GO;2008;413
32;ES;2008;264
53;DF;2008;105
23;CE;2008;194
29;BA;2008;345
16;AP;2008;6
13;AM;2008;47
35;SP;2008;3715
28;SE;2008;73
42;SC;2008;674
43;RS;2008;1869
11;RO;2008;136
24;RN;2008;100
33;RJ;2008;1777
41;PR;2008;2660
27;AL;2008;58
12;AC;2008;23
41;PR;2009;2972
22;PI;2009;56
26;PE;2009;370
25;PB;2009;51
15;PA;2009;213
31;MG;2009;1055
50;MS;2009;316
51;MT;2009;247
35;SP;2009;3799
12;AC;2009;16
17;TO;2009;55
21;MA;2009;161
13;AM;2009;44
16;AP;2009;11
29;BA;2009;333
23;CE;2009;191
53;DF;2009;119
32;ES;2009;251
52;GO;2009;410
27;AL;2009;48
28;SE;2009;74
42;SC;2009;687
43;RS;2009;1775
14;RR;2009;37
11;RO;2009;142
24;RN;2009;132
33;RJ;2009;1684
14;RR;2010;13
11;RO;2010;142
24;RN;2010;111
33;RJ;2010;1738
41;PR;2010;2871
22;PI;2010;55
26;PE;2010;257
25;PB;2010;56
15;PA;2010;266
51;MT;2010;243
50;MS;2010;271
31;MG;2010;938
21;MA;2010;151
52;GO;2010;397
32;ES;2010;265
53;DF;2010;100
23;CE;2010;299
12;AC;2010;28
27;AL;2010;48
13;AM;2010;76
16;AP;2010;28
29;BA;2010;374
17;TO;2010;41
35;SP;2010;3336
28;SE;2010;58
42;SC;2010;673
43;RS;2010;1623
24;RN;2011;151
33;RJ;2011;1448
41;PR;2011;2660
22;PI;2011;55
26;PE;2011;222
25;PB;2011;83
15;PA;2011;245
51;MT;2011;254
50;MS;2011;252
31;MG;2011;1226
21;MA;2011;204
52;GO;2011;459
32;ES;2011;241
53;DF;2011;110
23;CE;2011;275
29;BA;2011;415
16;AP;2011;27
13;AM;2011;146
27;AL;2011;74
12;AC;2011;16
17;TO;2011;62
35;SP;2011;3189
28;SE;2011;58
42;SC;2011;675
43;RS;2011;1605
14;RR;2011;15
11;RO;2011;116
12;AC;2012;18
32;ES;2012;192
52;GO;2012;578
21;MA;2012;188
31;MG;2012;1250
50;MS;2012;228
15;PA;2012;248
25;PB;2012;89
26;PE;2012;182
22;PI;2012;50
27;AL;2012;85
41;PR;2012;2657
13;AM;2012;150
33;RJ;2012;1367
24;RN;2012;191
11;RO;2012;137
14;RR;2012;42
43;RS;2012;1819
42;SC;2012;638
28;SE;2012;74
35;SP;2012;3520
17;TO;2012;59
16;AP;2012;21
29;BA;2012;437
23;CE;2012;249
53;DF;2012;94
51;MT;2012;253
52;GO;2013;624
12;AC;2013;23
27;AL;2013;113
13;AM;2013;144
16;AP;2013;27
29;BA;2013;372
23;CE;2013;266
32;ES;2013;237
21;MA;2013;208
31;MG;2013;1264
50;MS;2013;226
51;MT;2013;271
15;PA;2013;276
25;PB;2013;98
26;PE;2013;223
22;PI;2013;68
41;PR;2013;2312
33;RJ;2013;1443
24;RN;2013;198
11;RO;2013;151
14;RR;2013;71
43;RS;2013;1787
42;SC;2013;659
35;SP;2013;3225
17;TO;2013;67
53;DF;2013;81
28;SE;2013;84
33;RJ;2014;1529
35;SP;2014;3205
17;TO;2014;71
14;RR;2014;61
42;SC;2014;728
28;SE;2014;88
11;RO;2014;142
24;RN;2014;215
43;RS;2014;2056
25;PB;2014;85
12;AC;2014;39
27;AL;2014;75
13;AM;2014;105
16;AP;2014;15
29;BA;2014;417
23;CE;2014;276
53;DF;2014;118
32;ES;2014;243
52;GO;2014;651
21;MA;2014;236
31;MG;2014;1216
50;MS;2014;258
51;MT;2014;311
15;PA;2014;216
26;PE;2014;377
22;PI;2014;44
41;PR;2014;2344
23;CE;2015;231
17;TO;2015;100
43;RS;2015;2247
26;PE;2015;402
35;SP;2015;2765
28;SE;2015;77
42;SC;2015;741
14;RR;2015;53
11;RO;2015;142
24;RN;2015;156
33;RJ;2015;1390
41;PR;2015;2241
22;PI;2015;60
25;PB;2015;90
15;PA;2015;222
51;MT;2015;251
50;MS;2015;225
31;MG;2015;1149
21;MA;2015;267
52;GO;2015;677
32;ES;2015;187
53;DF;2015;133
29;BA;2015;375
16;AP;2015;15
13;AM;2015;118
27;AL;2015;55
12;AC;2015;30
17;TO;2016;97
16;AP;2016;13
33;RJ;2016;1530
24;RN;2016;204
28;SE;2016;78
42;SC;2016;734
43;RS;2016;2413
14;RR;2016;47
41;PR;2016;2370
22;PI;2016;48
26;PE;2016;529
25;PB;2016;83
15;PA;2016;257
51;MT;2016;244
50;MS;2016;245
31;MG;2016;1177
21;MA;2016;271
52;GO;2016;638
32;ES;2016;144
53;DF;2016;132
23;CE;2016;209
29;BA;2016;442
13;AM;2016;106
27;AL;2016;34
12;AC;2016;43
35;SP;2016;2586
11;RO;2016;176
31;MG;2017;1096
28;SE;2017;79
27;AL;2017;30
11;RO;2017;145
12;AC;2017;77
13;AM;2017;146
14;RR;2017;61
15;PA;2017;329
16;AP;2017;24
17;TO;2017;103
21;MA;2017;181
22;PI;2017;55
23;CE;2017;323
24;RN;2017;195
25;PB;2017;96
26;PE;2017;630
29;BA;2017;484
32;ES;2017;187
33;RJ;2017;1634
35;SP;2017;2415
41;PR;2017;2045
42;SC;2017;787
43;RS;2017;2449
50;MS;2017;237
51;MT;2017;244
52;GO;2017;561
53;DF;2017;121
51;MT;2018;209
50;MS;2018;210
11;RO;2018;118
12;AC;2018;49
22;PI;2018;46
23;CE;2018;388
24;RN;2018;207
25;PB;2018;65
26;PE;2018;555
27;AL;2018;25
28;SE;2018;54
43;RS;2018;1987
42;SC;2018;665
53;DF;2018;115
41;PR;2018;1747
35;SP;2018;1909
33;RJ;2018;1619
32;ES;2018;131
31;MG;2018;833
29;BA;2018;430
21;MA;2018;181
17;TO;2018;90
16;AP;2018;26
15;PA;2018;301
14;RR;2018;103
13;AM;2018;121
52;GO;2018;545
53;DF;2019;101
16;AP;2019;9
17;TO;2019;76
21;MA;2019;186
13;AM;2019;197
12;AC;2019;35
11;RO;2019;114
14;RR;2019;62
22;PI;2019;54
24;RN;2019;127
23;CE;2019;170
25;PB;2019;56
26;PE;2019;522
27;AL;2019;9
28;SE;2019;39
29;BA;2019;333
31;MG;2019;734
32;ES;2019;103
33;RJ;2019;937
35;SP;2019;1626
41;PR;2019;1477
42;SC;2019;574
43;RS;2019;1623
50;MS;2019;181
51;MT;2019;185
52;GO;2019;465
15;PA;2019;222
27;AL;2020;10
11;RO;2020;101
12;AC;2020;38
13;AM;2020;143
14;RR;2020;68
15;PA;2020;199
16;AP;2020;18
17;TO;2020;76
21;MA;2020;217
22;PI;2020;76
23;CE;2020;222
24;RN;2020;123
25;PB;2020;83
26;PE;2020;537
28;SE;2020;50
29;BA;2020;403
31;MG;2020;762
32;ES;2020;139
33;RJ;2020;1145
35;SP;2020;1701
41;PR;2020;1517
42;SC;2020;539
43;RS;2020;1541
50;MS;2020;173
51;MT;2020;207
52;GO;2020;440
53;DF;2020;122
11;RO;2021;135
12;AC;2021;20
13;AM;2021;161
51;MT;2021;210
50;MS;2021;160
43;RS;2021;1406
42;SC;2021;530
41;PR;2021;1408
35;SP;2021;1537
33;RJ;2021;1144
32;ES;2021;151
31;MG;2021;699
29;BA;2021;402
28;SE;2021;47
27;AL;2021;12
26;PE;2021;561
25;PB;2021;91
24;RN;2021;106
23;CE;2021;251
22;PI;2021;79
21;MA;2021;215
52;GO;2021;380
53;DF;2021;87
17;TO;2021;70
16;AP;2021;10
15;PA;2021;169
14;RR;2021;64
