cod;nome;período;valor
15;PA;1998;67
14;RR;1998;12
12;AC;1998;12
11;RO;1998;45
13;AM;1999;51
11;RO;1999;38
12;AC;1999;7
14;RR;1999;15
53;DF;1999;60
52;GO;1999;117
51;MT;1999;71
50;MS;1999;63
43;RS;1999;163
42;SC;1999;50
41;PR;1999;182
35;SP;1999;1123
33;RJ;1999;543
32;ES;1999;128
31;MG;1999;222
29;BA;1999;88
28;SE;1999;40
27;AL;1999;55
26;PE;1999;265
25;PB;1999;34
24;RN;1999;24
23;CE;1999;91
22;PI;1999;7
21;MA;1999;27
17;TO;1999;16
16;AP;1999;17
15;PA;1999;39
14;RR;2000;22
13;AM;2000;36
12;AC;2000;13
11;RO;2000;46
53;DF;2000;41
52;GO;2000;142
51;MT;2000;81
50;MS;2000;72
43;RS;2000;175
42;SC;2000;53
41;PR;2000;164
35;SP;2000;1150
33;RJ;2000;540
32;ES;2000;113
31;MG;2000;252
29;BA;2000;132
28;SE;2000;37
27;AL;2000;64
26;PE;2000;310
25;PB;2000;44
24;RN;2000;22
23;CE;2000;106
22;PI;2000;14
21;MA;2000;32
17;TO;2000;16
16;AP;2000;4
15;PA;2000;63
11;RO;2001;65
14;RR;2001;7
12;AC;2001;12
13;AM;2001;55
53;DF;2001;44
52;GO;2001;131
51;MT;2001;92
50;MS;2001;64
43;RS;2001;180
42;SC;2001;60
41;PR;2001;197
35;SP;2001;1100
33;RJ;2001;566
32;ES;2001;132
31;MG;2001;241
29;BA;2001;122
28;SE;2001;31
27;AL;2001;54
26;PE;2001;294
25;PB;2001;45
24;RN;2001;24
23;CE;2001;114
22;PI;2001;35
21;MA;2001;54
17;TO;2001;23
16;AP;2001;12
15;PA;2001;97
24;RN;2002;23
53;DF;2002;50
52;GO;2002;145
51;MT;2002;92
50;MS;2002;77
43;RS;2002;198
42;SC;2002;75
41;PR;2002;204
35;SP;2002;1053
33;RJ;2002;560
32;ES;2002;149
31;MG;2002;294
29;BA;2002;123
28;SE;2002;37
27;AL;2002;70
26;PE;2002;274
25;PB;2002;46
23;CE;2002;125
22;PI;2002;27
21;MA;2002;39
17;TO;2002;20
16;AP;2002;12
15;PA;2002;73
14;RR;2002;12
13;AM;2002;35
12;AC;2002;11
11;RO;2002;44
14;RR;2003;6
11;RO;2003;51
12;AC;2003;15
13;AM;2003;35
53;DF;2003;62
52;GO;2003;143
51;MT;2003;90
50;MS;2003;64
43;RS;2003;177
42;SC;2003;70
41;PR;2003;227
35;SP;2003;1029
33;RJ;2003;527
32;ES;2003;141
31;MG;2003;376
29;BA;2003;152
28;SE;2003;34
27;AL;2003;67
26;PE;2003;274
25;PB;2003;35
24;RN;2003;32
23;CE;2003;103
22;PI;2003;32
21;MA;2003;69
17;TO;2003;22
16;AP;2003;15
15;PA;2003;93
11;RO;2004;33
53;DF;2004;52
52;GO;2004;142
51;MT;2004;99
50;MS;2004;55
43;RS;2004;195
42;SC;2004;79
41;PR;2004;249
35;SP;2004;861
33;RJ;2004;506
32;ES;2004;137
31;MG;2004;373
29;BA;2004;195
28;SE;2004;29
27;AL;2004;75
26;PE;2004;276
25;PB;2004;60
24;RN;2004;21
23;CE;2004;123
22;PI;2004;26
21;MA;2004;53
17;TO;2004;18
16;AP;2004;15
15;PA;2004;93
14;RR;2004;7
13;AM;2004;49
12;AC;2004;10
53;DF;2005;47
11;RO;2005;49
12;AC;2005;13
13;AM;2005;48
14;RR;2005;11
15;PA;2005;127
16;AP;2005;15
17;TO;2005;21
21;MA;2005;58
22;PI;2005;40
23;CE;2005;143
24;RN;2005;41
25;PB;2005;62
26;PE;2005;282
27;AL;2005;74
28;SE;2005;28
29;BA;2005;211
31;MG;2005;377
32;ES;2005;149
33;RJ;2005;507
35;SP;2005;776
41;PR;2005;239
42;SC;2005;68
43;RS;2005;209
50;MS;2005;70
51;MT;2005;89
52;GO;2005;133
43;RS;2006;162
11;RO;2006;51
12;AC;2006;15
13;AM;2006;53
14;RR;2006;13
15;PA;2006;140
16;AP;2006;13
17;TO;2006;22
21;MA;2006;67
22;PI;2006;32
23;CE;2006;134
24;RN;2006;42
25;PB;2006;62
26;PE;2006;310
27;AL;2006;106
28;SE;2006;40
29;BA;2006;243
31;MG;2006;392
32;ES;2006;183
33;RJ;2006;504
35;SP;2006;788
41;PR;2006;249
42;SC;2006;92
50;MS;2006;55
51;MT;2006;70
52;GO;2006;143
53;DF;2006;49
52;GO;2007;139
11;RO;2007;28
12;AC;2007;18
13;AM;2007;52
14;RR;2007;19
15;PA;2007;144
16;AP;2007;12
17;TO;2007;28
21;MA;2007;63
22;PI;2007;35
23;CE;2007;126
24;RN;2007;42
25;PB;2007;69
26;PE;2007;290
27;AL;2007;109
28;SE;2007;34
29;BA;2007;249
31;MG;2007;403
32;ES;2007;186
33;RJ;2007;416
35;SP;2007;595
41;PR;2007;241
42;SC;2007;70
53;DF;2007;55
43;RS;2007;193
50;MS;2007;67
51;MT;2007;95
26;PE;2008;298
25;PB;2008;87
24;RN;2008;59
23;CE;2008;117
22;PI;2008;38
21;MA;2008;81
17;TO;2008;21
16;AP;2008;13
15;PA;2008;169
14;RR;2008;15
13;AM;2008;63
12;AC;2008;13
11;RO;2008;39
53;DF;2008;64
52;GO;2008;160
51;MT;2008;86
50;MS;2008;60
43;RS;2008;219
42;SC;2008;86
41;PR;2008;306
35;SP;2008;667
33;RJ;2008;373
32;ES;2008;190
31;MG;2008;377
29;BA;2008;315
28;SE;2008;30
27;AL;2008;83
35;SP;2009;660
41;PR;2009;331
42;SC;2009;93
43;RS;2009;225
50;MS;2009;65
51;MT;2009;94
52;GO;2009;165
53;DF;2009;76
21;MA;2009;87
22;PI;2009;31
23;CE;2009;138
24;RN;2009;57
11;RO;2009;51
12;AC;2009;16
13;AM;2009;67
14;RR;2009;24
15;PA;2009;180
16;AP;2009;12
17;TO;2009;31
25;PB;2009;98
26;PE;2009;304
27;AL;2009;111
28;SE;2009;36
29;BA;2009;345
31;MG;2009;402
32;ES;2009;216
33;RJ;2009;350
33;RJ;2010;339
53;DF;2010;66
52;GO;2010;182
51;MT;2010;80
50;MS;2010;76
43;RS;2010;227
42;SC;2010;110
41;PR;2010;338
11;RO;2010;37
12;AC;2010;19
13;AM;2010;65
14;RR;2010;11
15;PA;2010;231
16;AP;2010;16
17;TO;2010;34
21;MA;2010;117
22;PI;2010;40
23;CE;2010;173
24;RN;2010;71
25;PB;2010;119
26;PE;2010;247
27;AL;2010;137
28;SE;2010;43
29;BA;2010;438
31;MG;2010;409
32;ES;2010;174
35;SP;2010;678
35;SP;2011;580
11;RO;2011;48
12;AC;2011;18
13;AM;2011;81
14;RR;2011;10
15;PA;2011;186
16;AP;2011;19
17;TO;2011;49
21;MA;2011;131
22;PI;2011;32
23;CE;2011;189
24;RN;2011;76
25;PB;2011;140
26;PE;2011;261
27;AL;2011;138
28;SE;2011;60
29;BA;2011;449
31;MG;2011;457
32;ES;2011;167
33;RJ;2011;366
41;PR;2011;283
42;SC;2011;74
43;RS;2011;202
50;MS;2011;78
51;MT;2011;87
52;GO;2011;262
53;DF;2011;79
35;SP;2012;640
53;DF;2012;77
52;GO;2012;247
51;MT;2012;100
50;MS;2012;77
43;RS;2012;247
42;SC;2012;104
41;PR;2012;321
11;RO;2012;51
12;AC;2012;16
13;AM;2012;118
14;RR;2012;17
15;PA;2012;232
16;AP;2012;17
17;TO;2012;49
21;MA;2012;114
22;PI;2012;46
23;CE;2012;219
24;RN;2012;64
25;PB;2012;137
26;PE;2012;216
27;AL;2012;133
28;SE;2012;62
29;BA;2012;437
31;MG;2012;460
32;ES;2012;163
33;RJ;2012;365
29;BA;2013;423
11;RO;2013;52
12;AC;2013;32
13;AM;2013;96
14;RR;2013;36
15;PA;2013;231
16;AP;2013;19
17;TO;2013;40
21;MA;2013;131
22;PI;2013;47
23;CE;2013;278
24;RN;2013;89
25;PB;2013;126
26;PE;2013;256
27;AL;2013;142
28;SE;2013;56
31;MG;2013;427
32;ES;2013;171
33;RJ;2013;387
35;SP;2013;620
41;PR;2013;283
42;SC;2013;102
43;RS;2013;210
50;MS;2013;75
51;MT;2013;91
52;GO;2013;271
53;DF;2013;78
15;PA;2014;249
33;RJ;2014;464
32;ES;2014;140
31;MG;2014;403
29;BA;2014;385
28;SE;2014;74
27;AL;2014;125
26;PE;2014;239
41;PR;2014;284
42;SC;2014;111
43;RS;2014;250
50;MS;2014;85
51;MT;2014;111
52;GO;2014;290
53;DF;2014;60
16;AP;2014;20
17;TO;2014;35
21;MA;2014;152
22;PI;2014;63
23;CE;2014;285
24;RN;2014;102
25;PB;2014;117
11;RO;2014;56
35;SP;2014;612
12;AC;2014;20
13;AM;2014;80
14;RR;2014;24
16;AP;2015;18
11;RO;2015;63
12;AC;2015;19
13;AM;2015;115
14;RR;2015;29
15;PA;2015;261
17;TO;2015;48
21;MA;2015;148
22;PI;2015;67
23;CE;2015;254
24;RN;2015;92
25;PB;2015;111
26;PE;2015;233
27;AL;2015;95
28;SE;2015;70
29;BA;2015;382
31;MG;2015;415
32;ES;2015;141
33;RJ;2015;387
35;SP;2015;559
41;PR;2015;244
42;SC;2015;97
43;RS;2015;284
50;MS;2015;58
51;MT;2015;118
52;GO;2015;255
53;DF;2015;58
21;MA;2016;159
22;PI;2016;50
23;CE;2016;218
24;RN;2016;100
25;PB;2016;107
11;RO;2016;54
12;AC;2016;23
13;AM;2016;116
14;RR;2016;25
15;PA;2016;294
16;AP;2016;17
17;TO;2016;45
29;BA;2016;441
28;SE;2016;60
27;AL;2016;101
26;PE;2016;282
31;MG;2016;375
32;ES;2016;104
33;RJ;2016;428
35;SP;2016;507
41;PR;2016;238
42;SC;2016;107
43;RS;2016;308
50;MS;2016;80
51;MT;2016;104
52;GO;2016;238
53;DF;2016;64
11;RO;2017;62
21;MA;2017;127
17;TO;2017;38
16;AP;2017;27
15;PA;2017;311
14;RR;2017;27
13;AM;2017;115
12;AC;2017;34
23;CE;2017;374
24;RN;2017;148
25;PB;2017;88
26;PE;2017;310
27;AL;2017;111
28;SE;2017;77
29;BA;2017;487
31;MG;2017;388
32;ES;2017;151
33;RJ;2017;401
35;SP;2017;495
41;PR;2017;247
42;SC;2017;109
22;PI;2017;52
43;RS;2017;302
50;MS;2017;61
51;MT;2017;92
52;GO;2017;256
53;DF;2017;46
17;TO;2018;47
11;RO;2018;42
12;AC;2018;35
13;AM;2018;127
14;RR;2018;53
15;PA;2018;323
16;AP;2018;15
21;MA;2018;122
22;PI;2018;52
23;CE;2018;475
24;RN;2018;102
25;PB;2018;82
26;PE;2018;240
27;AL;2018;67
28;SE;2018;40
29;BA;2018;427
31;MG;2018;349
32;ES;2018;100
33;RJ;2018;380
35;SP;2018;454
41;PR;2018;211
42;SC;2018;91
43;RS;2018;256
50;MS;2018;66
51;MT;2018;88
52;GO;2018;220
53;DF;2018;55
53;DF;2019;55
11;RO;2019;43
12;AC;2019;32
13;AM;2019;118
14;RR;2019;33
15;PA;2019;232
16;AP;2019;19
17;TO;2019;36
21;MA;2019;114
22;PI;2019;47
23;CE;2019;221
24;RN;2019;98
25;PB;2019;72
26;PE;2019;204
27;AL;2019;90
28;SE;2019;53
29;BA;2019;396
31;MG;2019;295
32;ES;2019;97
33;RJ;2019;217
35;SP;2019;405
41;PR;2019;204
42;SC;2019;114
43;RS;2019;236
50;MS;2019;61
51;MT;2019;84
52;GO;2019;161
12;AC;2020;27
50;MS;2020;71
51;MT;2020;105
52;GO;2020;134
53;DF;2020;35
43;RS;2020;214
42;SC;2020;86
41;PR;2020;197
35;SP;2020;397
33;RJ;2020;285
32;ES;2020;101
31;MG;2020;270
29;BA;2020;444
28;SE;2020;43
27;AL;2020;89
26;PE;2020;223
25;PB;2020;94
24;RN;2020;81
23;CE;2020;319
22;PI;2020;54
21;MA;2020;140
17;TO;2020;35
16;AP;2020;22
15;PA;2020;193
14;RR;2020;35
13;AM;2020;85
11;RO;2020;54
11;RO;2021;54
50;MS;2021;66
43;RS;2021;230
42;SC;2021;92
41;PR;2021;197
35;SP;2021;342
33;RJ;2021;284
32;ES;2021;125
31;MG;2021;249
29;BA;2021;463
28;SE;2021;37
27;AL;2021;65
26;PE;2021;245
25;PB;2021;83
24;RN;2021;70
23;CE;2021;336
22;PI;2021;68
21;MA;2021;131
17;TO;2021;39
16;AP;2021;19
15;PA;2021;208
14;RR;2021;20
13;AM;2021;135
12;AC;2021;28
52;GO;2021;145
51;MT;2021;81
53;DF;2021;46
