cod;nome;período;valor
35;SP;1983;254
33;RJ;1983;70
32;ES;1983;20
31;MG;1983;61
29;BA;1983;20
28;SE;1983;5
27;AL;1983;24
26;PE;1983;90
24;RN;1983;7
23;CE;1983;22
22;PI;1983;0
21;MA;1983;5
17;TO;1983;0
16;AP;1983;4
15;PA;1983;34
14;RR;1983;1
13;AM;1983;6
12;AC;1983;3
11;RO;1983;7
12;AC;1984;3
13;AM;1984;10
14;RR;1984;1
15;PA;1984;24
16;AP;1984;3
17;TO;1984;0
21;MA;1984;6
22;PI;1984;4
23;CE;1984;16
24;RN;1984;3
25;PB;1984;10
26;PE;1984;66
27;AL;1984;18
52;GO;1984;28
28;SE;1984;2
29;BA;1984;28
31;MG;1984;69
32;ES;1984;21
33;RJ;1984;85
35;SP;1984;274
41;PR;1984;48
42;SC;1984;12
43;RS;1984;37
50;MS;1984;20
51;MT;1984;6
53;DF;1984;9
11;RO;1984;5
13;AM;1985;9
21;MA;1985;7
22;PI;1985;4
23;CE;1985;20
24;RN;1985;5
25;PB;1985;21
26;PE;1985;77
27;AL;1985;34
28;SE;1985;5
29;BA;1985;27
31;MG;1985;66
32;ES;1985;18
33;RJ;1985;78
35;SP;1985;279
41;PR;1985;46
42;SC;1985;16
43;RS;1985;37
50;MS;1985;9
51;MT;1985;17
52;GO;1985;33
53;DF;1985;12
17;TO;1985;0
16;AP;1985;2
15;PA;1985;16
14;RR;1985;0
12;AC;1985;2
11;RO;1985;13
53;DF;1986;16
52;GO;1986;32
16;AP;1986;2
15;PA;1986;28
14;RR;1986;1
13;AM;1986;5
12;AC;1986;2
11;RO;1986;11
51;MT;1986;15
50;MS;1986;16
43;RS;1986;31
42;SC;1986;5
41;PR;1986;36
35;SP;1986;277
33;RJ;1986;90
32;ES;1986;22
31;MG;1986;54
29;BA;1986;28
28;SE;1986;5
27;AL;1986;19
26;PE;1986;64
25;PB;1986;29
24;RN;1986;1
23;CE;1986;27
22;PI;1986;2
21;MA;1986;8
17;TO;1986;0
27;AL;1987;29
11;RO;1987;14
12;AC;1987;9
13;AM;1987;9
14;RR;1987;2
15;PA;1987;22
16;AP;1987;4
17;TO;1987;0
21;MA;1987;5
22;PI;1987;1
23;CE;1987;14
24;RN;1987;5
25;PB;1987;21
26;PE;1987;65
28;SE;1987;1
29;BA;1987;21
31;MG;1987;56
32;ES;1987;21
33;RJ;1987;96
35;SP;1987;287
41;PR;1987;46
42;SC;1987;15
43;RS;1987;34
50;MS;1987;12
51;MT;1987;14
52;GO;1987;42
53;DF;1987;19
25;PB;1988;25
11;RO;1988;21
12;AC;1988;3
13;AM;1988;15
14;RR;1988;5
15;PA;1988;25
16;AP;1988;0
17;TO;1988;0
21;MA;1988;7
22;PI;1988;4
23;CE;1988;16
24;RN;1988;8
26;PE;1988;62
27;AL;1988;24
28;SE;1988;2
29;BA;1988;35
31;MG;1988;60
32;ES;1988;32
33;RJ;1988;91
35;SP;1988;277
41;PR;1988;51
42;SC;1988;17
43;RS;1988;45
50;MS;1988;12
51;MT;1988;9
52;GO;1988;41
53;DF;1988;11
52;GO;1989;41
12;AC;1989;4
13;AM;1989;20
14;RR;1989;8
15;PA;1989;27
16;AP;1989;2
17;TO;1989;7
21;MA;1989;13
22;PI;1989;8
23;CE;1989;13
24;RN;1989;5
25;PB;1989;24
53;DF;1989;8
26;PE;1989;90
27;AL;1989;29
11;RO;1989;27
28;SE;1989;5
29;BA;1989;46
31;MG;1989;67
32;ES;1989;29
33;RJ;1989;140
35;SP;1989;336
41;PR;1989;45
42;SC;1989;15
43;RS;1989;62
50;MS;1989;21
51;MT;1989;15
21;MA;1990;17
53;DF;1990;17
52;GO;1990;32
51;MT;1990;16
50;MS;1990;19
43;RS;1990;60
42;SC;1990;18
41;PR;1990;54
35;SP;1990;340
33;RJ;1990;215
32;ES;1990;40
31;MG;1990;63
29;BA;1990;30
28;SE;1990;8
27;AL;1990;20
26;PE;1990;101
25;PB;1990;13
24;RN;1990;7
23;CE;1990;23
22;PI;1990;2
17;TO;1990;3
16;AP;1990;3
15;PA;1990;39
14;RR;1990;11
13;AM;1990;14
12;AC;1990;4
11;RO;1990;21
11;RO;1991;11
12;AC;1991;6
13;AM;1991;10
14;RR;1991;5
15;PA;1991;36
16;AP;1991;2
17;TO;1991;3
21;MA;1991;27
22;PI;1991;6
23;CE;1991;22
24;RN;1991;9
25;PB;1991;13
26;PE;1991;100
27;AL;1991;19
28;SE;1991;13
29;BA;1991;29
31;MG;1991;60
32;ES;1991;36
33;RJ;1991;154
35;SP;1991;374
41;PR;1991;60
42;SC;1991;16
43;RS;1991;68
50;MS;1991;24
51;MT;1991;26
52;GO;1991;51
53;DF;1991;21
11;RO;1992;19
12;AC;1992;10
13;AM;1992;8
14;RR;1992;4
15;PA;1992;27
16;AP;1992;2
17;TO;1992;2
21;MA;1992;13
22;PI;1992;4
23;CE;1992;20
24;RN;1992;7
25;PB;1992;15
26;PE;1992;75
27;AL;1992;24
28;SE;1992;9
29;BA;1992;36
31;MG;1992;62
32;ES;1992;39
33;RJ;1992;125
35;SP;1992;283
41;PR;1992;42
42;SC;1992;12
43;RS;1992;62
50;MS;1992;28
51;MT;1992;17
52;GO;1992;52
53;DF;1992;14
11;RO;1993;23
12;AC;1993;3
13;AM;1993;17
14;RR;1993;3
15;PA;1993;21
16;AP;1993;2
17;TO;1993;7
21;MA;1993;15
53;DF;1993;23
52;GO;1993;51
51;MT;1993;20
50;MS;1993;14
43;RS;1993;49
42;SC;1993;13
41;PR;1993;62
35;SP;1993;325
33;RJ;1993;124
32;ES;1993;50
31;MG;1993;61
29;BA;1993;46
28;SE;1993;8
27;AL;1993;15
26;PE;1993;96
25;PB;1993;10
24;RN;1993;9
23;CE;1993;30
22;PI;1993;8
15;PA;1994;29
11;RO;1994;16
12;AC;1994;5
13;AM;1994;13
14;RR;1994;2
16;AP;1994;6
17;TO;1994;8
21;MA;1994;6
22;PI;1994;5
23;CE;1994;22
24;RN;1994;7
25;PB;1994;9
26;PE;1994;80
27;AL;1994;21
28;SE;1994;14
29;BA;1994;82
31;MG;1994;74
32;ES;1994;41
33;RJ;1994;181
35;SP;1994;369
41;PR;1994;54
42;SC;1994;19
43;RS;1994;56
50;MS;1994;24
51;MT;1994;4
52;GO;1994;36
53;DF;1994;21
29;BA;1995;57
28;SE;1995;11
27;AL;1995;29
26;PE;1995;96
25;PB;1995;37
24;RN;1995;9
23;CE;1995;18
22;PI;1995;9
21;MA;1995;19
17;TO;1995;4
16;AP;1995;2
15;PA;1995;21
11;RO;1995;10
12;AC;1995;5
53;DF;1995;29
14;RR;1995;5
52;GO;1995;54
51;MT;1995;33
50;MS;1995;18
43;RS;1995;64
42;SC;1995;20
41;PR;1995;71
35;SP;1995;456
33;RJ;1995;214
32;ES;1995;57
31;MG;1995;52
13;AM;1995;21
16;AP;1996;11
15;PA;1996;38
14;RR;1996;9
33;RJ;1996;248
35;SP;1996;431
41;PR;1996;77
42;SC;1996;28
43;RS;1996;84
50;MS;1996;33
51;MT;1996;39
52;GO;1996;55
53;DF;1996;27
12;AC;1996;7
13;AM;1996;16
11;RO;1996;16
32;ES;1996;54
31;MG;1996;77
29;BA;1996;83
28;SE;1996;13
27;AL;1996;32
26;PE;1996;84
25;PB;1996;43
24;RN;1996;15
23;CE;1996;36
22;PI;1996;2
21;MA;1996;14
17;TO;1996;5
13;AM;1997;19
12;AC;1997;4
31;MG;1997;69
32;ES;1997;58
33;RJ;1997;243
35;SP;1997;502
41;PR;1997;67
42;SC;1997;17
43;RS;1997;71
50;MS;1997;22
51;MT;1997;34
52;GO;1997;32
53;DF;1997;21
11;RO;1997;17
29;BA;1997;80
28;SE;1997;9
27;AL;1997;33
26;PE;1997;98
25;PB;1997;21
24;RN;1997;10
23;CE;1997;33
22;PI;1997;4
21;MA;1997;17
17;TO;1997;7
16;AP;1997;5
15;PA;1997;27
14;RR;1997;5
12;AC;1998;4
53;DF;1998;27
52;GO;1998;24
51;MT;1998;44
50;MS;1998;38
43;RS;1998;75
42;SC;1998;28
41;PR;1998;69
35;SP;1998;518
33;RJ;1998;223
32;ES;1998;64
31;MG;1998;81
29;BA;1998;39
28;SE;1998;3
27;AL;1998;26
26;PE;1998;122
25;PB;1998;24
24;RN;1998;9
23;CE;1998;27
22;PI;1998;8
21;MA;1998;13
17;TO;1998;10
16;AP;1998;5
15;PA;1998;28
14;RR;1998;5
13;AM;1998;33
11;RO;1998;20
11;RO;1999;16
12;AC;1999;4
13;AM;1999;24
17;TO;1999;11
14;RR;1999;4
15;PA;1999;16
16;AP;1999;11
21;MA;1999;7
22;PI;1999;4
23;CE;1999;34
24;RN;1999;6
25;PB;1999;13
26;PE;1999;130
27;AL;1999;21
28;SE;1999;18
29;BA;1999;33
31;MG;1999;98
32;ES;1999;63
33;RJ;1999;225
35;SP;1999;529
41;PR;1999;64
42;SC;1999;19
43;RS;1999;68
50;MS;1999;24
51;MT;1999;33
52;GO;1999;50
53;DF;1999;31
14;RR;2000;9
11;RO;2000;19
12;AC;2000;9
13;AM;2000;21
15;PA;2000;30
16;AP;2000;2
17;TO;2000;5
32;ES;2000;52
33;RJ;2000;220
35;SP;2000;544
41;PR;2000;59
42;SC;2000;18
43;RS;2000;53
50;MS;2000;33
51;MT;2000;26
52;GO;2000;65
53;DF;2000;19
21;MA;2000;17
22;PI;2000;7
23;CE;2000;43
24;RN;2000;13
25;PB;2000;20
26;PE;2000;153
27;AL;2000;30
28;SE;2000;10
29;BA;2000;59
31;MG;2000;108
24;RN;2001;16
25;PB;2001;24
26;PE;2001;127
27;AL;2001;23
28;SE;2001;7
29;BA;2001;39
31;MG;2001;102
32;ES;2001;60
33;RJ;2001;236
35;SP;2001;538
41;PR;2001;95
42;SC;2001;25
43;RS;2001;73
50;MS;2001;32
52;GO;2001;58
51;MT;2001;43
53;DF;2001;28
11;RO;2001;32
12;AC;2001;8
13;AM;2001;27
14;RR;2001;3
15;PA;2001;46
16;AP;2001;7
17;TO;2001;10
21;MA;2001;25
22;PI;2001;20
23;CE;2001;47
25;PB;2002;22
32;ES;2002;74
53;DF;2002;31
52;GO;2002;62
51;MT;2002;37
50;MS;2002;30
43;RS;2002;76
42;SC;2002;32
41;PR;2002;86
35;SP;2002;533
33;RJ;2002;225
31;MG;2002;120
29;BA;2002;65
28;SE;2002;16
27;AL;2002;30
26;PE;2002;113
24;RN;2002;10
23;CE;2002;60
22;PI;2002;9
21;MA;2002;13
17;TO;2002;9
16;AP;2002;5
15;PA;2002;31
14;RR;2002;7
13;AM;2002;17
12;AC;2002;6
11;RO;2002;17
24;RN;2003;17
23;CE;2003;44
22;PI;2003;19
21;MA;2003;30
17;TO;2003;7
53;DF;2003;26
52;GO;2003;66
16;AP;2003;8
15;PA;2003;47
14;RR;2003;3
13;AM;2003;19
12;AC;2003;9
11;RO;2003;24
51;MT;2003;38
50;MS;2003;26
43;RS;2003;61
42;SC;2003;30
41;PR;2003;102
35;SP;2003;522
33;RJ;2003;214
32;ES;2003;57
31;MG;2003;179
29;BA;2003;68
28;SE;2003;12
27;AL;2003;29
26;PE;2003;132
25;PB;2003;14
22;PI;2004;17
23;CE;2004;52
41;PR;2004;119
32;ES;2004;61
31;MG;2004;185
29;BA;2004;89
28;SE;2004;14
27;AL;2004;34
26;PE;2004;142
25;PB;2004;17
24;RN;2004;9
35;SP;2004;401
33;RJ;2004;205
53;DF;2004;26
52;GO;2004;59
51;MT;2004;49
50;MS;2004;23
43;RS;2004;80
42;SC;2004;23
11;RO;2004;15
12;AC;2004;4
13;AM;2004;19
14;RR;2004;6
15;PA;2004;43
16;AP;2004;8
17;TO;2004;8
21;MA;2004;25
26;PE;2005;134
25;PB;2005;25
24;RN;2005;21
23;CE;2005;59
22;PI;2005;14
21;MA;2005;30
16;AP;2005;6
11;RO;2005;26
12;AC;2005;7
13;AM;2005;23
17;TO;2005;8
14;RR;2005;2
15;PA;2005;57
53;DF;2005;19
52;GO;2005;54
51;MT;2005;34
50;MS;2005;30
43;RS;2005;77
42;SC;2005;27
41;PR;2005;100
35;SP;2005;340
33;RJ;2005;201
32;ES;2005;65
31;MG;2005;160
29;BA;2005;90
28;SE;2005;11
27;AL;2005;36
50;MS;2006;20
53;DF;2006;25
52;GO;2006;59
51;MT;2006;33
43;RS;2006;56
42;SC;2006;31
29;BA;2006;123
31;MG;2006;186
32;ES;2006;78
33;RJ;2006;196
35;SP;2006;346
41;PR;2006;118
11;RO;2006;23
12;AC;2006;4
13;AM;2006;26
14;RR;2006;5
15;PA;2006;55
16;AP;2006;3
17;TO;2006;8
21;MA;2006;30
22;PI;2006;19
23;CE;2006;51
24;RN;2006;15
25;PB;2006;24
26;PE;2006;137
27;AL;2006;55
28;SE;2006;18
35;SP;2007;267
33;RJ;2007;167
32;ES;2007;79
31;MG;2007;176
29;BA;2007;124
28;SE;2007;12
17;TO;2007;11
11;RO;2007;10
12;AC;2007;8
13;AM;2007;28
14;RR;2007;3
15;PA;2007;66
16;AP;2007;7
27;AL;2007;56
26;PE;2007;139
25;PB;2007;29
24;RN;2007;20
23;CE;2007;50
22;PI;2007;12
42;SC;2007;34
43;RS;2007;81
50;MS;2007;28
51;MT;2007;34
52;GO;2007;60
53;DF;2007;22
21;MA;2007;31
41;PR;2007;110
53;DF;2008;35
12;AC;2008;5
11;RO;2008;15
13;AM;2008;26
14;RR;2008;3
15;PA;2008;82
16;AP;2008;4
17;TO;2008;11
21;MA;2008;37
22;PI;2008;16
23;CE;2008;42
24;RN;2008;29
25;PB;2008;30
26;PE;2008;135
27;AL;2008;41
28;SE;2008;15
29;BA;2008;161
31;MG;2008;190
32;ES;2008;89
33;RJ;2008;158
35;SP;2008;242
41;PR;2008;137
42;SC;2008;32
43;RS;2008;83
50;MS;2008;27
51;MT;2008;38
52;GO;2008;57
27;AL;2009;55
28;SE;2009;13
29;BA;2009;151
31;MG;2009;168
32;ES;2009;107
33;RJ;2009;137
35;SP;2009;248
41;PR;2009;158
42;SC;2009;38
43;RS;2009;101
50;MS;2009;26
51;MT;2009;44
52;GO;2009;62
16;AP;2009;4
15;PA;2009;82
14;RR;2009;9
13;AM;2009;21
12;AC;2009;6
11;RO;2009;23
53;DF;2009;36
17;TO;2009;15
21;MA;2009;38
26;PE;2009;145
22;PI;2009;12
25;PB;2009;50
24;RN;2009;21
23;CE;2009;64
31;MG;2010;184
53;DF;2010;32
52;GO;2010;85
51;MT;2010;28
50;MS;2010;25
43;RS;2010;92
42;SC;2010;42
11;RO;2010;10
12;AC;2010;7
13;AM;2010;32
14;RR;2010;7
15;PA;2010;115
16;AP;2010;4
17;TO;2010;18
21;MA;2010;52
22;PI;2010;11
23;CE;2010;62
24;RN;2010;31
25;PB;2010;52
26;PE;2010;119
27;AL;2010;64
28;SE;2010;19
29;BA;2010;214
41;PR;2010;165
35;SP;2010;281
33;RJ;2010;132
32;ES;2010;79
13;AM;2011;29
11;RO;2011;19
12;AC;2011;9
53;DF;2011;38
52;GO;2011;103
51;MT;2011;35
50;MS;2011;33
43;RS;2011;92
42;SC;2011;34
41;PR;2011;118
35;SP;2011;201
33;RJ;2011;145
32;ES;2011;87
31;MG;2011;192
29;BA;2011;204
28;SE;2011;28
27;AL;2011;61
26;PE;2011;116
25;PB;2011;68
24;RN;2011;37
23;CE;2011;83
22;PI;2011;11
21;MA;2011;55
17;TO;2011;23
16;AP;2011;10
15;PA;2011;79
14;RR;2011;4
23;CE;2012;94
15;PA;2012;114
14;RR;2012;5
13;AM;2012;48
12;AC;2012;6
11;RO;2012;23
16;AP;2012;8
17;TO;2012;17
21;MA;2012;42
22;PI;2012;20
24;RN;2012;24
25;PB;2012;59
26;PE;2012;95
27;AL;2012;65
28;SE;2012;23
29;BA;2012;202
31;MG;2012;216
32;ES;2012;82
33;RJ;2012;129
35;SP;2012;218
41;PR;2012;138
42;SC;2012;39
43;RS;2012;108
50;MS;2012;24
51;MT;2012;46
52;GO;2012;124
53;DF;2012;37
43;RS;2013;83
41;PR;2013;131
35;SP;2013;214
33;RJ;2013;139
32;ES;2013;80
31;MG;2013;183
29;BA;2013;196
28;SE;2013;26
27;AL;2013;62
26;PE;2013;120
25;PB;2013;64
24;RN;2013;41
23;CE;2013;147
22;PI;2013;20
21;MA;2013;57
17;TO;2013;23
16;AP;2013;8
15;PA;2013;93
14;RR;2013;9
13;AM;2013;31
12;AC;2013;12
11;RO;2013;20
42;SC;2013;43
53;DF;2013;35
52;GO;2013;114
51;MT;2013;26
50;MS;2013;22
13;AM;2014;34
53;DF;2014;26
52;GO;2014;129
11;RO;2014;20
42;SC;2014;41
43;RS;2014;76
50;MS;2014;39
51;MT;2014;49
35;SP;2014;209
33;RJ;2014;157
32;ES;2014;69
31;MG;2014;168
29;BA;2014;148
28;SE;2014;27
27;AL;2014;67
26;PE;2014;113
25;PB;2014;57
24;RN;2014;48
23;CE;2014;135
41;PR;2014;117
22;PI;2014;23
21;MA;2014;62
17;TO;2014;14
16;AP;2014;13
15;PA;2014;116
14;RR;2014;5
12;AC;2014;10
53;DF;2015;22
26;PE;2015;103
25;PB;2015;57
24;RN;2015;40
23;CE;2015;100
22;PI;2015;28
21;MA;2015;56
17;TO;2015;16
16;AP;2015;6
15;PA;2015;109
14;RR;2015;8
13;AM;2015;54
35;SP;2015;169
12;AC;2015;11
11;RO;2015;27
41;PR;2015;88
42;SC;2015;35
27;AL;2015;40
28;SE;2015;23
29;BA;2015;151
31;MG;2015;165
32;ES;2015;55
43;RS;2015;100
33;RJ;2015;134
50;MS;2015;23
51;MT;2015;48
52;GO;2015;102
29;BA;2016;193
53;DF;2016;30
52;GO;2016;99
51;MT;2016;36
50;MS;2016;26
43;RS;2016;121
42;SC;2016;38
41;PR;2016;80
28;SE;2016;22
27;AL;2016;41
26;PE;2016;131
25;PB;2016;45
24;RN;2016;50
23;CE;2016;103
22;PI;2016;17
21;MA;2016;55
17;TO;2016;18
16;AP;2016;5
15;PA;2016;129
14;RR;2016;9
13;AM;2016;53
12;AC;2016;13
11;RO;2016;15
31;MG;2016;148
32;ES;2016;37
33;RJ;2016;134
35;SP;2016;157
22;PI;2017;20
21;MA;2017;49
17;TO;2017;21
16;AP;2017;12
15;PA;2017;129
14;RR;2017;13
13;AM;2017;46
12;AC;2017;16
11;RO;2017;22
51;MT;2017;31
52;GO;2017;110
53;DF;2017;17
33;RJ;2017;137
35;SP;2017;157
41;PR;2017;98
42;SC;2017;47
43;RS;2017;114
50;MS;2017;25
32;ES;2017;59
31;MG;2017;129
29;BA;2017;208
28;SE;2017;39
27;AL;2017;43
26;PE;2017;136
25;PB;2017;41
24;RN;2017;87
23;CE;2017;202
41;PR;2018;76
33;RJ;2018;150
32;ES;2018;41
31;MG;2018;129
29;BA;2018;185
22;PI;2018;21
23;CE;2018;251
24;RN;2018;43
25;PB;2018;34
26;PE;2018;101
27;AL;2018;25
28;SE;2018;10
51;MT;2018;30
52;GO;2018;88
53;DF;2018;13
21;MA;2018;41
17;TO;2018;18
16;AP;2018;6
15;PA;2018;132
14;RR;2018;17
13;AM;2018;64
12;AC;2018;13
11;RO;2018;16
50;MS;2018;25
43;RS;2018;102
42;SC;2018;37
35;SP;2018;139
24;RN;2019;41
25;PB;2019;21
26;PE;2019;91
27;AL;2019;39
28;SE;2019;19
29;BA;2019;183
53;DF;2019;18
52;GO;2019;57
51;MT;2019;30
50;MS;2019;17
43;RS;2019;87
42;SC;2019;46
33;RJ;2019;77
35;SP;2019;122
32;ES;2019;31
31;MG;2019;97
41;PR;2019;68
11;RO;2019;14
12;AC;2019;11
13;AM;2019;56
14;RR;2019;11
15;PA;2019;100
16;AP;2019;9
17;TO;2019;13
21;MA;2019;47
22;PI;2019;17
23;CE;2019;106
22;PI;2020;21
24;RN;2020;39
25;PB;2020;40
26;PE;2020;101
27;AL;2020;39
28;SE;2020;18
29;BA;2020;218
31;MG;2020;86
32;ES;2020;50
33;RJ;2020;104
35;SP;2020;127
41;PR;2020;77
42;SC;2020;31
43;RS;2020;73
50;MS;2020;26
51;MT;2020;35
52;GO;2020;55
53;DF;2020;12
11;RO;2020;15
12;AC;2020;15
13;AM;2020;45
14;RR;2020;10
15;PA;2020;84
16;AP;2020;10
17;TO;2020;15
21;MA;2020;53
23;CE;2020;155
32;ES;2021;30
31;MG;2021;74
29;BA;2021;203
28;SE;2021;14
27;AL;2021;24
26;PE;2021;107
25;PB;2021;32
24;RN;2021;28
23;CE;2021;170
22;PI;2021;28
21;MA;2021;47
17;TO;2021;12
16;AP;2021;8
15;PA;2021;87
14;RR;2021;11
13;AM;2021;60
12;AC;2021;10
11;RO;2021;16
50;MS;2021;15
51;MT;2021;25
52;GO;2021;48
53;DF;2021;8
43;RS;2021;68
42;SC;2021;25
41;PR;2021;83
35;SP;2021;86
33;RJ;2021;95
