cod;nome;período;valor
25;PB;1995;235
26;PE;1995;1372
27;AL;1995;291
28;SE;1995;124
29;BA;1995;783
31;MG;1995;566
32;ES;1995;569
33;RJ;1995;4129
35;SP;1995;6486
41;PR;1995;666
53;DF;1995;358
52;GO;1995;345
51;MT;1995;214
50;MS;1995;283
43;RS;1995;668
42;SC;1996;182
41;PR;1996;676
35;SP;1996;6808
33;RJ;1996;3998
32;ES;1996;573
31;MG;1996;579
29;BA;1996;1001
28;SE;1996;121
27;AL;1996;327
26;PE;1996;1529
25;PB;1996;302
24;RN;1996;113
23;CE;1996;443
22;PI;1996;50
21;MA;1996;162
17;TO;1996;53
16;AP;1996;91
15;PA;1996;348
14;RR;1996;51
13;AM;1996;261
12;AC;1996;49
11;RO;1996;105
53;DF;1996;335
52;GO;1996;346
51;MT;1996;269
50;MS;1996;318
43;RS;1996;677
11;RO;1997;154
53;DF;1997;349
52;GO;1997;327
51;MT;1997;302
50;MS;1997;307
43;RS;1997;765
42;SC;1997;173
41;PR;1997;718
35;SP;1997;7036
33;RJ;1997;4144
32;ES;1997;725
31;MG;1997;601
29;BA;1997;1093
28;SE;1997;106
27;AL;1997;258
26;PE;1997;2057
25;PB;1997;247
24;RN;1997;124
23;CE;1997;495
22;PI;1997;72
21;MA;1997;149
17;TO;1997;47
16;AP;1997;85
15;PA;1997;386
14;RR;1997;42
13;AM;1997;277
12;AC;1997;59
21;MA;1998;131
53;DF;1998;381
52;GO;1998;325
51;MT;1998;356
50;MS;1998;306
43;RS;1998;716
42;SC;1998;176
41;PR;1998;762
35;SP;1998;8020
33;RJ;1998;4008
32;ES;1998;880
31;MG;1998;729
29;BA;1998;656
28;SE;1998;87
27;AL;1998;260
26;PE;1998;2560
25;PB;1998;239
24;RN;1998;124
23;CE;1998;474
22;PI;1998;74
17;TO;1998;51
16;AP;1998;97
15;PA;1998;438
14;RR;1998;64
13;AM;1998;342
12;AC;1998;59
11;RO;1998;209
11;RO;1999;171
50;MS;1999;264
51;MT;1999;337
52;GO;1999;416
53;DF;1999;402
17;TO;1999;68
21;MA;1999;113
22;PI;1999;75
23;CE;1999;512
24;RN;1999;84
25;PB;1999;202
26;PE;1999;2414
27;AL;1999;273
28;SE;1999;168
29;BA;1999;475
31;MG;1999;792
32;ES;1999;815
33;RJ;1999;3876
35;SP;1999;9019
41;PR;1999;813
42;SC;1999;147
43;RS;1999;779
16;AP;1999;124
15;PA;1999;314
14;RR;1999;77
13;AM;1999;316
12;AC;1999;26
15;PA;2000;418
53;DF;2000;407
52;GO;2000;548
51;MT;2000;422
50;MS;2000;314
43;RS;2000;800
42;SC;2000;172
41;PR;2000;892
35;SP;2000;9249
33;RJ;2000;3982
32;ES;2000;744
31;MG;2000;1166
29;BA;2000;666
28;SE;2000;218
27;AL;2000;395
26;PE;2000;2470
25;PB;2000;297
24;RN;2000;122
23;CE;2000;620
22;PI;2000;126
21;MA;2000;187
17;TO;2000;86
16;AP;2000;107
14;RR;2000;68
13;AM;2000;352
12;AC;2000;67
11;RO;2000;210
11;RO;2001;240
50;MS;2001;267
51;MT;2001;427
52;GO;2001;591
53;DF;2001;447
43;RS;2001;880
42;SC;2001;214
41;PR;2001;1041
35;SP;2001;9193
33;RJ;2001;3962
32;ES;2001;784
31;MG;2001;1255
29;BA;2001;887
28;SE;2001;298
27;AL;2001;480
26;PE;2001;2744
25;PB;2001;288
24;RN;2001;156
23;CE;2001;651
22;PI;2001;133
21;MA;2001;296
17;TO;2001;89
16;AP;2001;115
15;PA;2001;515
14;RR;2001;51
13;AM;2001;285
12;AC;2001;72
14;RR;2002;71
53;DF;2002;416
52;GO;2002;709
51;MT;2002;414
50;MS;2002;313
43;RS;2002;953
42;SC;2002;263
41;PR;2002;1233
35;SP;2002;8610
33;RJ;2002;4555
32;ES;2002;936
31;MG;2002;1624
29;BA;2002;1014
28;SE;2002;323
27;AL;2002;559
26;PE;2002;2588
25;PB;2002;322
24;RN;2002;143
23;CE;2002;729
22;PI;2002;162
21;MA;2002;302
17;TO;2002;82
16;AP;2002;120
15;PA;2002;632
13;AM;2002;312
12;AC;2002;90
11;RO;2002;282
12;AC;2003;78
11;RO;2003;231
51;MT;2003;406
53;DF;2003;454
52;GO;2003;713
35;SP;2003;8348
33;RJ;2003;4517
32;ES;2003;893
31;MG;2003;2241
29;BA;2003;1272
28;SE;2003;259
27;AL;2003;615
26;PE;2003;2645
25;PB;2003;339
24;RN;2003;200
23;CE;2003;771
22;PI;2003;156
21;MA;2003;419
17;TO;2003;87
16;AP;2003;133
15;PA;2003;747
14;RR;2003;53
13;AM;2003;343
50;MS;2003;344
43;RS;2003;932
42;SC;2003;313
41;PR;2003;1368
27;AL;2004;623
12;AC;2004;75
11;RO;2004;280
53;DF;2004;436
52;GO;2004;816
51;MT;2004;401
50;MS;2004;319
43;RS;2004;1016
42;SC;2004;281
41;PR;2004;1566
35;SP;2004;6446
33;RJ;2004;4349
32;ES;2004;936
31;MG;2004;2571
29;BA;2004;1311
28;SE;2004;234
13;AM;2004;309
26;PE;2004;2490
25;PB;2004;350
24;RN;2004;181
23;CE;2004;826
22;PI;2004;173
21;MA;2004;398
17;TO;2004;99
16;AP;2004;116
15;PA;2004;811
14;RR;2004;44
21;MA;2005;511
53;DF;2005;403
52;GO;2005;830
17;TO;2005;88
16;AP;2005;123
15;PA;2005;1082
14;RR;2005;42
13;AM;2005;356
12;AC;2005;67
11;RO;2005;246
51;MT;2005;407
50;MS;2005;308
43;RS;2005;1034
42;SC;2005;322
41;PR;2005;1658
35;SP;2005;4719
33;RJ;2005;4177
32;ES;2005;904
31;MG;2005;2461
29;BA;2005;1703
28;SE;2005;249
27;AL;2005;696
26;PE;2005;2616
25;PB;2005;403
24;RN;2005;235
23;CE;2005;943
22;PI;2005;210
23;CE;2006;941
53;DF;2006;399
52;GO;2006;825
51;MT;2006;427
50;MS;2006;315
11;RO;2006;257
12;AC;2006;85
13;AM;2006;428
14;RR;2006;46
15;PA;2006;1185
16;AP;2006;128
17;TO;2006;121
21;MA;2006;527
22;PI;2006;240
24;RN;2006;234
25;PB;2006;458
26;PE;2006;2616
27;AL;2006;980
28;SE;2006;334
29;BA;2006;1947
31;MG;2006;2408
32;ES;2006;982
33;RJ;2006;4076
35;SP;2006;4285
41;PR;2006;1706
42;SC;2006;321
43;RS;2006;980
17;TO;2007;94
31;MG;2007;2344
29;BA;2007;2160
28;SE;2007;294
27;AL;2007;1102
26;PE;2007;2698
25;PB;2007;461
24;RN;2007;314
23;CE;2007;1066
22;PI;2007;186
21;MA;2007;623
16;AP;2007;114
15;PA;2007;1263
11;RO;2007;210
12;AC;2007;72
13;AM;2007;433
14;RR;2007;47
33;RJ;2007;3652
35;SP;2007;3135
41;PR;2007;1760
42;SC;2007;328
43;RS;2007;1137
53;DF;2007;431
52;GO;2007;849
51;MT;2007;368
50;MS;2007;340
32;ES;2007;1008
31;MG;2008;2204
42;SC;2008;406
22;PI;2008;187
21;MA;2008;714
17;TO;2008;122
16;AP;2008;141
15;PA;2008;1635
14;RR;2008;38
13;AM;2008;481
12;AC;2008;76
11;RO;2008;210
32;ES;2008;1113
41;PR;2008;1914
33;RJ;2008;3092
35;SP;2008;2948
52;GO;2008;971
51;MT;2008;428
50;MS;2008;345
53;DF;2008;492
43;RS;2008;1199
27;AL;2008;1142
28;SE;2008;313
29;BA;2008;2994
26;PE;2008;2621
25;PB;2008;561
24;RN;2008;402
23;CE;2008;1131
22;PI;2009;205
23;CE;2009;1196
24;RN;2009;455
25;PB;2009;710
26;PE;2009;2281
53;DF;2009;523
52;GO;2009;977
51;MT;2009;469
50;MS;2009;354
43;RS;2009;1081
42;SC;2009;429
41;PR;2009;2078
35;SP;2009;2940
33;RJ;2009;2841
32;ES;2009;1164
31;MG;2009;2062
29;BA;2009;3427
28;SE;2009;324
27;AL;2009;1115
11;RO;2009;231
12;AC;2009;78
13;AM;2009;540
14;RR;2009;52
15;PA;2009;1717
16;AP;2009;108
17;TO;2009;135
21;MA;2009;775
41;PR;2010;1970
42;SC;2010;380
43;RS;2010;983
50;MS;2010;292
51;MT;2010;462
52;GO;2010;1088
53;DF;2010;452
11;RO;2010;226
12;AC;2010;74
13;AM;2010;634
14;RR;2010;52
15;PA;2010;1935
16;AP;2010;168
17;TO;2010;178
21;MA;2010;837
22;PI;2010;195
23;CE;2010;1494
24;RN;2010;439
25;PB;2010;834
26;PE;2010;1977
27;AL;2010;1287
28;SE;2010;351
29;BA;2010;3571
31;MG;2010;1956
32;ES;2010;1036
33;RJ;2010;3020
35;SP;2010;2671
43;RS;2011;1018
11;RO;2011;187
12;AC;2011;73
13;AM;2011;791
14;RR;2011;39
15;PA;2011;1758
16;AP;2011;122
17;TO;2011;160
21;MA;2011;820
22;PI;2011;223
23;CE;2011;1568
24;RN;2011;596
25;PB;2011;915
26;PE;2011;1928
27;AL;2011;1321
28;SE;2011;371
29;BA;2011;3221
31;MG;2011;2250
32;ES;2011;1005
33;RJ;2011;2409
35;SP;2011;2505
41;PR;2011;1786
42;SC;2011;389
50;MS;2011;307
51;MT;2011;474
52;GO;2011;1201
53;DF;2011;493
35;SP;2012;2875
11;RO;2012;230
12;AC;2012;101
13;AM;2012;732
14;RR;2012;70
15;PA;2012;1799
16;AP;2012;164
17;TO;2012;182
21;MA;2012;952
22;PI;2012;269
23;CE;2012;2329
24;RN;2012;649
25;PB;2012;901
26;PE;2012;1815
27;AL;2012;1231
28;SE;2012;474
29;BA;2012;3662
31;MG;2012;2512
32;ES;2012;969
33;RJ;2012;2397
41;PR;2012;1870
42;SC;2012;407
43;RS;2012;1149
50;MS;2012;291
51;MT;2012;544
52;GO;2012;1518
53;DF;2012;517
12;AC;2013;119
43;RS;2013;1078
42;SC;2013;369
41;PR;2013;1538
35;SP;2013;2552
33;RJ;2013;2693
32;ES;2013;985
31;MG;2013;2595
29;BA;2013;3338
28;SE;2013;520
27;AL;2013;1313
26;PE;2013;1709
53;DF;2013;465
50;MS;2013;265
52;GO;2013;1598
51;MT;2013;541
11;RO;2013;212
13;AM;2013;659
14;RR;2013;78
15;PA;2013;1785
16;AP;2013;147
17;TO;2013;149
21;MA;2013;1171
22;PI;2013;329
23;CE;2013;2705
24;RN;2013;883
25;PB;2013;893
17;TO;2014;188
16;AP;2014;162
15;PA;2014;1821
14;RR;2014;56
13;AM;2014;678
12;AC;2014;111
11;RO;2014;229
21;MA;2014;1311
22;PI;2014;392
23;CE;2014;2831
24;RN;2014;1002
25;PB;2014;869
26;PE;2014;1881
27;AL;2014;1243
28;SE;2014;623
29;BA;2014;3553
31;MG;2014;2573
32;ES;2014;958
33;RJ;2014;3027
35;SP;2014;2751
41;PR;2014;1473
42;SC;2014;402
43;RS;2014;1323
50;MS;2014;322
51;MT;2014;636
52;GO;2014;1568
53;DF;2014;453
43;RS;2015;1391
25;PB;2015;828
26;PE;2015;2143
27;AL;2015;1049
28;SE;2015;716
29;BA;2015;3559
31;MG;2015;2378
32;ES;2015;830
33;RJ;2015;2761
35;SP;2015;2333
41;PR;2015;1471
42;SC;2015;442
23;CE;2015;2450
50;MS;2015;264
51;MT;2015;529
52;GO;2015;1618
53;DF;2015;382
24;RN;2015;939
11;RO;2015;261
12;AC;2015;105
13;AM;2015;809
14;RR;2015;77
15;PA;2015;1936
16;AP;2015;165
17;TO;2015;243
21;MA;2015;1257
22;PI;2015;328
24;RN;2016;1129
25;PB;2016;699
26;PE;2016;2512
27;AL;2016;1079
28;SE;2016;869
29;BA;2016;4358
31;MG;2016;2513
32;ES;2016;707
33;RJ;2016;3386
35;SP;2016;2017
41;PR;2016;1574
42;SC;2016;475
43;RS;2016;1608
50;MS;2016;274
51;MT;2016;516
52;GO;2016;1675
53;DF;2016;409
11;RO;2016;261
12;AC;2016;194
13;AM;2016;782
14;RR;2016;92
15;PA;2016;2266
16;AP;2016;233
17;TO;2016;281
21;MA;2016;1212
22;PI;2016;367
23;CE;2016;2102
23;CE;2017;3348
28;SE;2017;767
29;BA;2017;4522
31;MG;2017;2217
32;ES;2017;848
33;RJ;2017;3576
35;SP;2017;1955
41;PR;2017;1361
42;SC;2017;527
43;RS;2017;1639
50;MS;2017;275
51;MT;2017;463
52;GO;2017;1601
53;DF;2017;325
27;AL;2017;1134
26;PE;2017;3167
25;PB;2017;709
24;RN;2017;1366
22;PI;2017;313
21;MA;2017;1112
17;TO;2017;303
16;AP;2017;236
15;PA;2017;2451
14;RR;2017;100
13;AM;2017;943
12;AC;2017;297
11;RO;2017;228
26;PE;2018;2269
28;SE;2018;663
53;DF;2018;271
52;GO;2018;1442
51;MT;2018;425
50;MS;2018;239
43;RS;2018;1291
42;SC;2018;393
41;PR;2018;1155
35;SP;2018;1461
33;RJ;2018;3724
32;ES;2018;618
31;MG;2018;1626
29;BA;2018;4141
11;RO;2018;184
12;AC;2018;235
13;AM;2018;859
14;RR;2018;224
15;PA;2018;2418
16;AP;2018;279
17;TO;2018;296
21;MA;2018;976
22;PI;2018;310
23;CE;2018;2812
24;RN;2018;1067
25;PB;2018;652
27;AL;2018;843
12;AC;2019;174
28;SE;2019;556
53;DF;2019;244
25;PB;2019;441
26;PE;2019;1882
27;AL;2019;620
31;MG;2019;1349
32;ES;2019;569
33;RJ;2019;2013
35;SP;2019;1316
41;PR;2019;960
42;SC;2019;338
43;RS;2019;996
50;MS;2019;191
51;MT;2019;366
52;GO;2019;1188
11;RO;2019;154
24;RN;2019;760
29;BA;2019;3599
23;CE;2019;1285
22;PI;2019;243
21;MA;2019;801
17;TO;2019;224
16;AP;2019;251
15;PA;2019;1791
14;RR;2019;99
13;AM;2019;917
51;MT;2020;430
53;DF;2020;219
11;RO;2020;141
12;AC;2020;164
13;AM;2020;725
14;RR;2020;102
15;PA;2020;1454
16;AP;2020;244
17;TO;2020;246
21;MA;2020;1013
22;PI;2020;333
23;CE;2020;2344
24;RN;2020;797
25;PB;2020;527
26;PE;2020;2059
27;AL;2020;760
28;SE;2020;562
29;BA;2020;4250
31;MG;2020;1287
32;ES;2020;668
33;RJ;2020;2554
35;SP;2020;1258
41;PR;2020;1062
42;SC;2020;316
43;RS;2020;932
50;MS;2020;177
52;GO;2020;1190
12;AC;2021;94
11;RO;2021;206
53;DF;2021;168
52;GO;2021;909
51;MT;2021;373
50;MS;2021;208
43;RS;2021;771
42;SC;2021;290
41;PR;2021;1131
35;SP;2021;1093
33;RJ;2021;2622
32;ES;2021;567
31;MG;2021;1125
29;BA;2021;4284
28;SE;2021;435
27;AL;2021;628
26;PE;2021;1752
25;PB;2021;554
24;RN;2021;600
23;CE;2021;1949
22;PI;2021;371
21;MA;2021;943
17;TO;2021;211
16;AP;2021;313
15;PA;2021;1453
14;RR;2021;116
13;AM;2021;1051
