cod;nome;período;valor
31;MG;1992;972
32;ES;1992;751
33;RJ;1992;4212
35;SP;1992;8472
41;PR;1992;971
42;SC;1992;311
43;RS;1992;1409
50;MS;1992;365
53;DF;1993;503
11;RO;1993;439
12;AC;1993;101
13;AM;1993;316
14;RR;1993;63
15;PA;1993;577
16;AP;1993;61
17;TO;1993;81
21;MA;1993;359
22;PI;1993;104
23;CE;1993;640
24;RN;1993;222
25;PB;1993;337
26;PE;1993;2543
27;AL;1993;569
28;SE;1993;286
29;BA;1993;1364
31;MG;1993;1028
32;ES;1993;995
33;RJ;1993;4972
35;SP;1993;8498
41;PR;1993;1099
42;SC;1993;337
43;RS;1993;1064
50;MS;1993;413
51;MT;1993;325
52;GO;1993;636
25;PB;1994;354
11;RO;1994;360
12;AC;1994;77
13;AM;1994;359
14;RR;1994;72
15;PA;1994;657
16;AP;1994;109
17;TO;1994;95
21;MA;1994;289
22;PI;1994;89
23;CE;1994;573
24;RN;1994;191
26;PE;1994;2399
27;AL;1994;567
28;SE;1994;307
29;BA;1994;1551
31;MG;1994;941
32;ES;1994;1053
33;RJ;1994;5922
35;SP;1994;9194
41;PR;1994;1130
42;SC;1994;301
43;RS;1994;1196
50;MS;1994;472
51;MT;1994;296
52;GO;1994;681
53;DF;1994;505
52;GO;1995;652
11;RO;1995;292
12;AC;1995;86
13;AM;1995;383
14;RR;1995;79
15;PA;1995;641
16;AP;1995;113
17;TO;1995;72
21;MA;1995;344
22;PI;1995;95
23;CE;1995;790
24;RN;1995;217
53;DF;1995;572
25;PB;1995;391
26;PE;1995;2498
27;AL;1995;680
28;SE;1995;227
29;BA;1995;1360
31;MG;1995;1057
32;ES;1995;1031
33;RJ;1995;7617
35;SP;1995;10596
41;PR;1995;1223
42;SC;1995;372
43;RS;1995;1288
50;MS;1995;582
51;MT;1995;516
26;PE;1996;2773
11;RO;1996;256
12;AC;1996;89
13;AM;1996;417
14;RR;1996;89
15;PA;1996;622
16;AP;1996;141
17;TO;1996;105
21;MA;1996;330
22;PI;1996;102
23;CE;1996;793
24;RN;1996;206
25;PB;1996;530
27;AL;1996;671
28;SE;1996;207
29;BA;1996;1707
31;MG;1996;1075
32;ES;1996;1067
33;RJ;1996;7369
35;SP;1996;11361
41;PR;1996;1225
42;SC;1996;345
43;RS;1996;1290
50;MS;1996;642
51;MT;1996;568
52;GO;1996;663
53;DF;1996;562
25;PB;1997;449
11;RO;1997;322
12;AC;1997;86
13;AM;1997;433
14;RR;1997;80
15;PA;1997;678
16;AP;1997;128
17;TO;1997;93
21;MA;1997;285
22;PI;1997;129
23;CE;1997;941
24;RN;1997;208
26;PE;1997;3463
27;AL;1997;580
28;SE;1997;172
29;BA;1997;1805
31;MG;1997;1168
32;ES;1997;1287
33;RJ;1997;7298
35;SP;1997;11509
41;PR;1997;1424
42;SC;1997;372
43;RS;1997;1458
50;MS;1997;652
51;MT;1997;673
52;GO;1997;646
53;DF;1997;565
51;MT;1998;737
11;RO;1998;449
12;AC;1998;98
13;AM;1998;481
14;RR;1998;122
15;PA;1998;707
16;AP;1998;148
17;TO;1998;110
21;MA;1998;247
22;PI;1998;119
23;CE;1998;889
24;RN;1998;202
52;GO;1998;616
25;PB;1998;414
53;DF;1998;579
26;PE;1998;4141
27;AL;1998;537
28;SE;1998;162
29;BA;1998;1169
31;MG;1998;1310
32;ES;1998;1508
33;RJ;1998;7000
35;SP;1998;12952
41;PR;1998;1447
42;SC;1998;345
43;RS;1998;1343
50;MS;1998;595
17;TO;1999;121
53;DF;1999;598
52;GO;1999;733
51;MT;1999;751
50;MS;1999;508
43;RS;1999;1370
42;SC;1999;335
41;PR;1999;1522
35;SP;1999;14640
33;RJ;1999;6695
32;ES;1999;1396
31;MG;1999;1373
29;BA;1999;823
28;SE;1999;288
27;AL;1999;499
26;PE;1999;3949
25;PB;1999;369
24;RN;1999;200
23;CE;1999;1012
22;PI;1999;126
21;MA;1999;233
16;AP;1999;175
15;PA;1999;601
14;RR;1999;139
13;AM;1999;475
12;AC;1999;44
11;RO;1999;392
23;CE;2000;1131
11;RO;2000;419
12;AC;2000;93
13;AM;2000;516
14;RR;2000;108
15;PA;2000;743
16;AP;2000;152
17;TO;2000;160
21;MA;2000;320
22;PI;2000;214
24;RN;2000;235
25;PB;2000;463
26;PE;2000;3980
27;AL;2000;663
28;SE;2000;373
29;BA;2000;1108
31;MG;2000;1857
32;ES;2000;1322
33;RJ;2000;6795
35;SP;2000;14441
41;PR;2000;1623
42;SC;2000;380
43;RS;2000;1491
50;MS;2000;577
51;MT;2000;909
52;GO;2000;940
53;DF;2000;644
42;SC;2001;417
53;DF;2001;649
52;GO;2001;1035
43;RS;2001;1674
50;MS;2001;555
11;RO;2001;508
12;AC;2001;109
13;AM;2001;430
14;RR;2001;101
15;PA;2001;869
16;AP;2001;170
17;TO;2001;189
51;MT;2001;880
21;MA;2001;509
22;PI;2001;226
23;CE;2001;1170
24;RN;2001;297
25;PB;2001;439
26;PE;2001;4409
27;AL;2001;775
28;SE;2001;487
29;BA;2001;1500
31;MG;2001;2124
32;ES;2001;1319
33;RJ;2001;6767
35;SP;2001;14669
41;PR;2001;1852
28;SE;2002;519
53;DF;2002;591
52;GO;2002;1225
51;MT;2002;856
50;MS;2002;605
43;RS;2002;1714
42;SC;2002;510
41;PR;2002;2061
35;SP;2002;13471
33;RJ;2002;7748
32;ES;2002;1494
31;MG;2002;2700
29;BA;2002;1634
16;AP;2002;169
27;AL;2002;921
26;PE;2002;4118
25;PB;2002;551
24;RN;2002;276
23;CE;2002;1320
22;PI;2002;279
21;MA;2002;567
17;TO;2002;150
11;RO;2002;569
12;AC;2002;140
13;AM;2002;478
14;RR;2002;110
15;PA;2002;1119
25;PB;2003;579
26;PE;2003;4243
27;AL;2003;972
28;SE;2003;435
29;BA;2003;2014
31;MG;2003;3493
32;ES;2003;1487
33;RJ;2003;7579
35;SP;2003;13017
41;PR;2003;2326
42;SC;2003;600
43;RS;2003;1731
50;MS;2003;640
51;MT;2003;818
52;GO;2003;1201
53;DF;2003;678
17;TO;2003;182
21;MA;2003;726
22;PI;2003;265
23;CE;2003;1460
16;AP;2003;170
24;RN;2003;373
11;RO;2003;514
12;AC;2003;132
13;AM;2003;523
14;RR;2003;100
15;PA;2003;1311
52;GO;2004;1377
11;RO;2004;529
12;AC;2004;104
13;AM;2004;477
14;RR;2004;78
15;PA;2004;1426
16;AP;2004;157
17;TO;2004;180
21;MA;2004;679
22;PI;2004;301
23;CE;2004;1459
24;RN;2004;323
25;PB;2004;611
26;PE;2004;3898
27;AL;2004;960
28;SE;2004;424
29;BA;2004;2064
31;MG;2004;3913
32;ES;2004;1482
33;RJ;2004;7221
35;SP;2004;10474
41;PR;2004;2573
42;SC;2004;559
43;RS;2004;1787
50;MS;2004;601
51;MT;2004;754
53;DF;2004;642
52;GO;2005;1334
11;RO;2005;506
12;AC;2005;111
13;AM;2005;551
14;RR;2005;84
15;PA;2005;1797
16;AP;2005;181
17;TO;2005;169
21;MA;2005;877
22;PI;2005;328
23;CE;2005;1555
24;RN;2005;364
25;PB;2005;683
26;PE;2005;4048
27;AL;2005;1129
28;SE;2005;459
29;BA;2005;2669
31;MG;2005;3846
32;ES;2005;1453
33;RJ;2005;6885
35;SP;2005;8091
41;PR;2005;2738
42;SC;2005;564
43;RS;2005;1812
50;MS;2005;561
51;MT;2005;815
53;DF;2005;610
17;TO;2006;207
16;AP;2006;189
15;PA;2006;1930
14;RR;2006;96
13;AM;2006;646
12;AC;2006;143
11;RO;2006;531
53;DF;2006;611
52;GO;2006;1364
51;MT;2006;825
50;MS;2006;627
43;RS;2006;1821
42;SC;2006;574
41;PR;2006;2839
35;SP;2006;7582
33;RJ;2006;6858
32;ES;2006;1578
31;MG;2006;3783
29;BA;2006;3065
28;SE;2006;545
27;AL;2006;1514
26;PE;2006;4162
25;PB;2006;762
24;RN;2006;413
23;CE;2006;1658
22;PI;2006;386
21;MA;2006;902
53;DF;2007;656
27;AL;2007;1727
26;PE;2007;4262
25;PB;2007;793
24;RN;2007;547
23;CE;2007;1806
22;PI;2007;346
21;MA;2007;1063
17;TO;2007;196
11;RO;2007;404
12;AC;2007;119
13;AM;2007;663
14;RR;2007;97
16;AP;2007;160
15;PA;2007;2049
28;SE;2007;488
29;BA;2007;3408
31;MG;2007;3722
32;ES;2007;1691
33;RJ;2007;6121
35;SP;2007;5834
41;PR;2007;2860
42;SC;2007;560
43;RS;2007;2003
50;MS;2007;641
51;MT;2007;794
52;GO;2007;1382
12;AC;2008;120
53;DF;2008;748
52;GO;2008;1629
51;MT;2008;851
50;MS;2008;639
43;RS;2008;2161
42;SC;2008;715
41;PR;2008;3132
23;CE;2008;1902
24;RN;2008;655
25;PB;2008;942
26;PE;2008;4140
27;AL;2008;1804
11;RO;2008;440
35;SP;2008;5660
33;RJ;2008;5274
32;ES;2008;1756
31;MG;2008;3511
29;BA;2008;4485
28;SE;2008;525
13;AM;2008;767
14;RR;2008;90
15;PA;2008;2687
16;AP;2008;196
17;TO;2008;216
21;MA;2008;1196
22;PI;2008;323
25;PB;2009;1164
21;MA;2009;1311
17;TO;2009;258
16;AP;2009;178
15;PA;2009;2802
14;RR;2009;94
13;AM;2009;849
12;AC;2009;137
11;RO;2009;486
28;SE;2009;617
29;BA;2009;5078
31;MG;2009;3340
32;ES;2009;1769
33;RJ;2009;5000
35;SP;2009;5882
41;PR;2009;3361
42;SC;2009;726
43;RS;2009;2017
50;MS;2009;660
51;MT;2009;905
52;GO;2009;1733
53;DF;2009;806
22;PI;2009;354
24;RN;2009;743
23;CE;2009;2025
27;AL;2009;1762
26;PE;2009;3656
22;PI;2010;371
21;MA;2010;1402
17;TO;2010;293
16;AP;2010;244
15;PA;2010;3286
14;RR;2010;110
13;AM;2010;1017
12;AC;2010;146
11;RO;2010;508
53;DF;2010;720
52;GO;2010;1795
51;MT;2010;890
50;MS;2010;579
43;RS;2010;1856
42;SC;2010;712
41;PR;2010;3248
35;SP;2010;5355
33;RJ;2010;5310
32;ES;2010;1618
31;MG;2010;3236
29;BA;2010;5398
28;SE;2010;633
27;AL;2010;1950
26;PE;2010;3226
25;PB;2010;1336
24;RN;2010;739
23;CE;2010;2515
21;MA;2011;1460
17;TO;2011;311
16;AP;2011;190
15;PA;2011;2881
14;RR;2011;84
13;AM;2011;1210
12;AC;2011;146
11;RO;2011;401
22;PI;2011;408
23;CE;2011;2603
24;RN;2011;978
25;PB;2011;1474
26;PE;2011;3202
27;AL;2011;2106
28;SE;2011;671
29;BA;2011;5089
31;MG;2011;3804
32;ES;2011;1505
33;RJ;2011;4403
35;SP;2011;5257
41;PR;2011;3086
42;SC;2011;737
43;RS;2011;1869
50;MS;2011;595
51;MT;2011;920
52;GO;2011;2005
53;DF;2011;823
11;RO;2012;475
12;AC;2012;192
13;AM;2012;1225
14;RR;2012;126
15;PA;2012;2993
16;AP;2012;236
17;TO;2012;330
21;MA;2012;1662
22;PI;2012;479
23;CE;2012;3621
24;RN;2012;1060
25;PB;2012;1388
26;PE;2012;3106
27;AL;2012;1913
28;SE;2012;817
29;BA;2012;5702
31;MG;2012;4100
32;ES;2012;1504
33;RJ;2012;4386
35;SP;2012;5920
41;PR;2012;3162
42;SC;2012;717
43;RS;2012;2135
50;MS;2012;606
51;MT;2012;972
52;GO;2012;2540
53;DF;2012;875
23;CE;2013;4195
53;DF;2013;759
52;GO;2013;2698
51;MT;2013;1064
50;MS;2013;555
43;RS;2013;2108
42;SC;2013;686
41;PR;2013;2653
35;SP;2013;5403
33;RJ;2013;4687
32;ES;2013;1451
31;MG;2013;4286
29;BA;2013;5260
28;SE;2013;908
27;AL;2013;2005
26;PE;2013;2867
25;PB;2013;1424
24;RN;2013;1357
22;PI;2013;549
21;MA;2013;2031
17;TO;2013;307
16;AP;2013;206
15;PA;2013;3157
14;RR;2013;178
13;AM;2013;1095
12;AC;2013;202
11;RO;2013;431
23;CE;2014;4341
11;RO;2014;521
12;AC;2014;212
13;AM;2014;1159
14;RR;2014;133
15;PA;2014;3189
16;AP;2014;236
24;RN;2014;1500
25;PB;2014;1433
26;PE;2014;3113
27;AL;2014;1960
17;TO;2014;342
21;MA;2014;2307
22;PI;2014;654
28;SE;2014;1023
29;BA;2014;5659
31;MG;2014;4319
32;ES;2014;1469
33;RJ;2014;5196
35;SP;2014;5561
41;PR;2014;2694
42;SC;2014;794
43;RS;2014;2474
50;MS;2014;615
51;MT;2014;1247
52;GO;2014;2591
53;DF;2014;783
31;MG;2015;4114
32;ES;2015;1308
33;RJ;2015;4651
11;RO;2015;537
12;AC;2015;198
13;AM;2015;1357
14;RR;2015;174
15;PA;2015;3401
16;AP;2015;275
17;TO;2015;454
21;MA;2015;2286
22;PI;2015;582
23;CE;2015;3909
24;RN;2015;1453
53;DF;2015;682
52;GO;2015;2734
51;MT;2015;1082
50;MS;2015;576
43;RS;2015;2660
42;SC;2015;860
41;PR;2015;2691
35;SP;2015;4860
27;AL;2015;1653
26;PE;2015;3606
25;PB;2015;1406
28;SE;2015;1233
29;BA;2015;5619
51;MT;2016;1074
13;AM;2016;1335
14;RR;2016;179
15;PA;2016;3921
29;BA;2016;6728
32;ES;2016;1166
33;RJ;2016;5569
35;SP;2016;4358
41;PR;2016;2841
42;SC;2016;877
50;MS;2016;591
28;SE;2016;1404
27;AL;2016;1718
26;PE;2016;4160
12;AC;2016;340
11;RO;2016;649
25;PB;2016;1248
24;RN;2016;1754
23;CE;2016;3424
22;PI;2016;650
21;MA;2016;2247
17;TO;2016;532
16;AP;2016;364
43;RS;2016;2913
31;MG;2016;4246
53;DF;2016;696
52;GO;2016;2789
43;RS;2017;3014
11;RO;2017;491
12;AC;2017;481
13;AM;2017;1559
14;RR;2017;221
15;PA;2017;4255
16;AP;2017;356
17;TO;2017;517
21;MA;2017;2051
22;PI;2017;573
23;CE;2017;5059
24;RN;2017;2054
25;PB;2017;1253
26;PE;2017;5104
27;AL;2017;1702
28;SE;2017;1236
29;BA;2017;6986
31;MG;2017;3911
32;ES;2017;1369
33;RJ;2017;5956
35;SP;2017;4134
41;PR;2017;2511
42;SC;2017;957
50;MS;2017;597
51;MT;2017;1010
52;GO;2017;2638
53;DF;2017;564
53;DF;2018;473
11;RO;2018;432
12;AC;2018;374
13;AM;2018;1415
14;RR;2018;360
15;PA;2018;4185
16;AP;2018;411
17;TO;2018;520
21;MA;2018;1856
22;PI;2018;565
23;CE;2018;4425
24;RN;2018;1723
25;PB;2018;1161
26;PE;2018;3942
27;AL;2018;1374
28;SE;2018;1093
29;BA;2018;6351
31;MG;2018;3022
32;ES;2018;1063
33;RJ;2018;6013
35;SP;2018;3269
41;PR;2018;2232
42;SC;2018;751
43;RS;2018;2441
50;MS;2018;506
51;MT;2018;901
52;GO;2018;2448
27;AL;2019;1025
11;RO;2019;401
12;AC;2019;290
13;AM;2019;1472
14;RR;2019;201
15;PA;2019;3155
16;AP;2019;342
17;TO;2019;420
21;MA;2019;1584
22;PI;2019;520
23;CE;2019;2196
24;RN;2019;1248
25;PB;2019;880
26;PE;2019;3265
28;SE;2019;920
29;BA;2019;5717
31;MG;2019;2598
32;ES;2019;946
33;RJ;2019;3316
35;SP;2019;2954
41;PR;2019;1891
42;SC;2019;653
43;RS;2019;1946
50;MS;2019;430
51;MT;2019;808
52;GO;2019;2089
53;DF;2019;425
25;PB;2020;1047
11;RO;2020;402
12;AC;2020;273
13;AM;2020;1241
14;RR;2020;199
15;PA;2020;2605
16;AP;2020;365
17;TO;2020;448
21;MA;2020;1961
22;PI;2020;615
23;CE;2020;3672
24;RN;2020;1324
26;PE;2020;3558
27;AL;2020;1203
28;SE;2020;938
29;BA;2020;6627
31;MG;2020;2473
32;ES;2020;1122
33;RJ;2020;4483
35;SP;2020;2998
41;PR;2020;2083
42;SC;2020;646
43;RS;2020;1876
50;MS;2020;420
51;MT;2020;878
52;GO;2020;2040
53;DF;2020;418
50;MS;2021;484
12;AC;2021;176
13;AM;2021;1679
14;RR;2021;238
15;PA;2021;2627
16;AP;2021;443
17;TO;2021;401
21;MA;2021;1868
22;PI;2021;695
23;CE;2021;3135
24;RN;2021;1109
25;PB;2021;1061
51;MT;2021;806
26;PE;2021;3191
27;AL;2021;1005
52;GO;2021;1664
28;SE;2021;751
29;BA;2021;6740
31;MG;2021;2327
32;ES;2021;1127
33;RJ;2021;4381
35;SP;2021;2742
53;DF;2021;355
41;PR;2021;2149
42;SC;2021;620
11;RO;2021;482
43;RS;2021;1656
